ER,NER,NR,SR,WR
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.164089978,0.286109924,0,0.038349997,0.00902
0.416170001,0.522299826,0.222969949,0.386140019,0.290859997
0.51346004,0.559669912,0.50977999,0.557819963,0.501749933
0.534430027,0.55328995,0.569590092,0.601320028,0.553139925
0.534420073,0.537639976,0.561910033,0.611250103,0.56062007
0.520860076,0.529499948,0.542289972,0.603710115,0.551999867
0.50977999,0.522160053,0.531539917,0.592969954,0.540019929
0.475610048,0.488590062,0.528860033,0.573830068,0.522520065
0.39259997,0.366530001,0.502700031,0.526330054,0.475229949
0.183320031,0.048879985,0.384359926,0.41463998,0.355260015
0.00066,0,0.064029999,0.151570022,0.09970998
0,0,0,0.00071,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.165069997,0.289880037,0,0.037870001,0.00902
0.419130057,0.528109908,0.220710024,0.386209995,0.287849993
0.521540046,0.565749884,0.504520059,0.558659911,0.49762997
0.544109821,0.559089899,0.565630019,0.602749884,0.554930091
0.542549908,0.542699993,0.557830036,0.613690019,0.568750143
0.52779001,0.533940077,0.538329959,0.607630193,0.562740028
0.516590059,0.526769936,0.527329981,0.598390102,0.551640034
0.482310027,0.493829966,0.524199963,0.580729961,0.533770025
0.399229914,0.372990042,0.496630073,0.53313005,0.48458001
0.188780025,0.052560009,0.379410028,0.41971004,0.36191994
0.00075,0,0.066350006,0.155029997,0.104330041
0,0,0,0.00076,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.163119972,0.290990055,0,0.0374,0.009369999
0.412760049,0.530040026,0.220909983,0.386969954,0.294009954
0.514270067,0.567669988,0.507240117,0.56031996,0.509350002
0.537059963,0.56061995,0.568280041,0.603790104,0.565069973
0.535589874,0.543929935,0.560569882,0.613169909,0.574930131
0.520379961,0.534470081,0.541710079,0.6057899,0.565699935
0.508379996,0.526769996,0.53034997,0.595569968,0.552899957
0.47458005,0.493589997,0.527750015,0.577219963,0.535169959
0.391869962,0.374200046,0.50229007,0.530650139,0.488110036
0.186560005,0.055359989,0.388510138,0.419990003,0.369780034
0.00091,0,0.072719991,0.158709988,0.110329993
0,0,0,0.00073,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.163560003,0.286540002,0,0.037520003,0.009430001
0.41396004,0.520770013,0.227230012,0.390369922,0.295560032
0.515540004,0.559730053,0.515679836,0.565790057,0.509630084
0.538820028,0.556129932,0.575519919,0.609409869,0.562819898
0.539210021,0.542219818,0.568100035,0.61879015,0.572019815
0.525659859,0.534380019,0.547929943,0.610920012,0.563399911
0.514619887,0.527390063,0.536270022,0.60021013,0.551050007
0.481390178,0.493840039,0.533930063,0.582240045,0.533890128
0.400330037,0.374680012,0.508780003,0.536409974,0.487290144
0.194969997,0.057979979,0.397680014,0.426840067,0.370410055
0.00109,0,0.077970006,0.165159971,0.111310005
0,0,0,0.00062,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.169199958,0.294530004,0,0.037380002,0.009810001
0.424850047,0.535259962,0.230969995,0.394309908,0.294819921
0.526359916,0.572429895,0.517019987,0.572070003,0.505949974
0.547989905,0.565430045,0.57644999,0.617240071,0.560219944
0.5472399,0.549179971,0.569210112,0.627599895,0.569079995
0.533289909,0.540320039,0.549549878,0.620580137,0.559360027
0.522869825,0.533520162,0.537999928,0.609979987,0.546389937
0.490870118,0.50199008,0.535320103,0.591479897,0.529279947
0.411749989,0.386919945,0.510339916,0.544749975,0.482830077
0.204489976,0.065160006,0.399840057,0.434060097,0.365469843
0.00132,0,0.080559991,0.170870006,0.109260038
0,0,0,0.00038,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.172829986,0.299399912,0,0.037870001,0.01015
0.428359956,0.539319992,0.226479962,0.394380003,0.288559943
0.528980017,0.576600015,0.510989904,0.57104975,0.498629928
0.552009821,0.569890082,0.574389935,0.615439832,0.555459857
0.551980078,0.553379834,0.569399893,0.625830054,0.567589939
0.538070083,0.543449998,0.549840033,0.619180143,0.56001997
0.527419925,0.535390019,0.537130058,0.609259963,0.548130035
0.494460016,0.502760112,0.533199906,0.592059851,0.531180024
0.415920079,0.388120055,0.505979896,0.546299994,0.483479917
0.211199984,0.067890003,0.394260019,0.436600089,0.364869982
0.00159,0,0.081639998,0.174660012,0.111239977
0,0,0,0.00023,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
