ER,NER,NR,SR,WR
0.064170002,0.050697498,0.212556659,0.161789991,0.185768336
0.061819166,0.048203333,0.219505008,0.150977497,0.184195006
0.055635002,0.042229999,0.223250005,0.146500833,0.178733329
0.055099999,0.033331668,0.22653251,0.140633327,0.16761749
0.056990833,0.0227425,0.220171674,0.129433328,0.155196663
0.038066665,0.007195834,0.210079166,0.106948328,0.136476668
0.015941667,8.25E-05,0.157116658,0.091534168,0.059913335
0.0122675,0.000271667,0.079629167,0.101959999,0.044855
0.0084575,0.0007925,0.075177498,0.120011667,0.057232499
0.007175,0.00826,0.065820829,0.133678327,0.0518925
0.007251666,0.01272,0.061752497,0.132792499,0.042238332
0.006000833,0.009539166,0.062866664,0.130994161,0.040848333
0.006983333,0.012355832,0.070331669,0.133904162,0.0354725
0.011684166,0.027435833,0.083680834,0.137071679,0.030984166
0.034555,0.052751665,0.110074996,0.147773325,0.043025
0.060050829,0.075215832,0.157774165,0.170876662,0.076806667
0.057264998,0.083159997,0.202935003,0.215374158,0.107890002
0.042740832,0.064749167,0.233410007,0.228470828,0.104703331
0.034082498,0.050396665,0.239374166,0.201170833,0.112640835
0.03303,0.046353334,0.222561644,0.197605003,0.131750842
0.028444999,0.053488331,0.213739979,0.1839,0.152755006
0.023799167,0.062892502,0.199080834,0.175634173,0.162250832
0.019922501,0.073219998,0.207330005,0.163670008,0.163574163
0.017554168,0.0687075,0.229700812,0.161089165,0.15444333
0.018838333,0.066656666,0.236266668,0.148758333,0.153934157
0.024600833,0.067355831,0.239785829,0.134767501,0.148259995
0.024474167,0.054233335,0.2489025,0.117278331,0.153369171
0.041335831,0.076166668,0.276003321,0.111173326,0.149239153
0.038341668,0.08392583,0.287581645,0.111606671,0.146412497
0.028716668,0.034824168,0.272284181,0.093932497,0.138104163
0.005636666,0.00533,0.166939997,0.064159998,0.081289169
0.002509167,0.001858333,0.08798,0.067433337,0.069138338
0.001186667,0.0025725,0.105461658,0.066821668,0.082061663
0.001633333,0.0020125,0.066146669,0.067221664,0.055305833
0.001689167,0.006245,0.065922494,0.062644165,0.05235
0.001268333,0.007871667,0.067231666,0.066375831,0.046607498
0.002238333,0.0068825,0.0666725,0.079255824,0.042476664
0.0078425,0.010971667,0.068254162,0.097101663,0.044331665
0.044845836,0.020983334,0.084294161,0.111910838,0.053771668
0.080798331,0.020195834,0.140777489,0.135510841,0.112423339
0.078413333,0.0151325,0.201947483,0.15526333,0.17098666
0.078356663,0.010815,0.226821646,0.165294999,0.197782514
0.078635834,0.011941667,0.236522503,0.156429994,0.203091671
0.074673332,0.01712,0.232795844,0.130616669,0.195193327
0.068516666,0.0236325,0.220350823,0.120924161,0.196306671
0.071540005,0.019973333,0.195698318,0.117445836,0.188209169
0.061812501,0.013238333,0.186066676,0.109145832,0.179365845
0.053454999,0.012023333,0.170043333,0.106754996,0.168495831
0.051755001,0.01139,0.162224997,0.102737503,0.151192515
0.047327499,0.011885834,0.162871675,0.096784996,0.139544154
0.038682499,0.016561667,0.169036667,0.086673332,0.12589334
0.037431666,0.020188334,0.173055829,0.103778337,0.103337498
0.035972501,0.021233334,0.165674993,0.093236668,0.101999169
0.030566667,0.011235,0.153890838,0.066438334,0.097600828
0.008240833,0.000420833,0.084714997,0.0357325,0.059699998
0.005229166,0.000601667,0.034625834,0.034086668,0.038200835
0.007536667,0.000780833,0.037091667,0.033290834,0.039673334
0.007515,0.00064,0.019006667,0.043264168,0.026051667
0.009518333,0.0017925,0.023915001,0.046608331,0.031450834
0.012995833,0.005940833,0.033375,0.05204583,0.044495832
0.019771666,0.009658334,0.040353333,0.067233332,0.06048083
0.046815831,0.012438334,0.046394167,0.079973331,0.076256664
0.079328334,0.019718333,0.071040834,0.097600833,0.107128335
0.132044168,0.016089167,0.156168343,0.130839996,0.171211674
0.149027498,0.010383333,0.248004165,0.166545838,0.243124984
0.144346664,0.009256666,0.284558326,0.183640003,0.261365846
0.160521665,0.014039166,0.287056645,0.188972502,0.274398314
0.148086665,0.0224,0.295927502,0.172727492,0.283439157
0.120051665,0.031278334,0.304019171,0.164020002,0.294080844
0.115209999,0.032559166,0.304199167,0.146807509,0.299099989
0.123240004,0.031644168,0.315135834,0.133745835,0.284201677
0.11758667,0.029117501,0.315863321,0.127612504,0.269806686
0.113189165,0.028605833,0.309831657,0.113919167,0.271560006
0.108564156,0.030294167,0.296674182,0.098324165,0.289274983
0.124950829,0.033643335,0.291776679,0.081116667,0.284500025
0.143173334,0.055089165,0.273562483,0.115591664,0.256634183
0.137176668,0.049875831,0.261069172,0.099041671,0.234406682
0.093676669,0.023104166,0.24762082,0.068788334,0.206959171
0.085862501,0.0051225,0.179357485,0.037428334,0.122250001
0.103515837,0.0054075,0.121422499,0.033395833,0.11125416
0.132450826,0.00317,0.143575005,0.028576667,0.137594162
0.086117497,0.0105375,0.124339995,0.031374169,0.096269999
0.077084171,0.015661666,0.140523328,0.027955834,0.103509165
0.075944167,0.021885834,0.155409156,0.030833332,0.110319159
0.087290001,0.022775001,0.160428338,0.038700836,0.109038336
0.121869167,0.0277225,0.15026167,0.046405832,0.121728335
0.20462415,0.045128332,0.143711668,0.058700834,0.130551662
0.235074151,0.057843332,0.172452491,0.100178329,0.184365824
0.225184999,0.052234166,0.214922505,0.137201672,0.277011658
0.200344159,0.052264166,0.230925828,0.164354157,0.328096663
0.173780834,0.052588333,0.228712521,0.155010836,0.348826674
0.133111669,0.050130831,0.219160009,0.146833328,0.363631676
0.122858326,0.045071663,0.215470847,0.117578328,0.35954416
0.11992333,0.044925832,0.198834156,0.091343332,0.351736637
0.091855827,0.043854997,0.188347506,0.076174997,0.33730001
0.079985004,0.046067498,0.180348319,0.064534998,0.323723344
0.080564996,0.050724168,0.170542484,0.056153336,0.307461667
0.0742125,0.045695832,0.159304991,0.047718333,0.285477504
0.067174166,0.045728333,0.149254161,0.039113331,0.267590826
0.072735835,0.076674166,0.142779168,0.053081666,0.238872506
0.067108336,0.110935833,0.139252496,0.052307499,0.223449153
0.031854998,0.065529168,0.131833335,0.040862498,0.193851662
0.013411667,0.036299167,0.102970839,0.017160833,0.127429171
0.006543333,0.0377675,0.047716666,0.019196667,0.103827497
0.003491667,0.041992501,0.040263333,0.0205325,0.104634166
0.005986667,0.017654166,0.017721667,0.018485834,0.081050835
0.006225,0.012430834,0.013885,0.020274167,0.060120833
0.0071725,0.012969999,0.009645833,0.031709166,0.045085
0.014342499,0.011035832,0.008881667,0.045633332,0.035980001
0.02193,0.012229167,0.011675833,0.059190007,0.033091667
0.039877498,0.036393335,0.019309167,0.072145833,0.040879167
0.067087502,0.048134165,0.039404166,0.111817504,0.076862493
0.070663334,0.032068333,0.055150833,0.163557491,0.139684172
0.076080001,0.0366575,0.070594997,0.178009175,0.191345837
0.074778336,0.043365,0.092161666,0.158834989,0.223670828
0.063267495,0.045152501,0.099377494,0.134659998,0.233712507
0.059381667,0.046096666,0.102565,0.116150832,0.237915001
0.065917501,0.060759998,0.101042489,0.106048328,0.234585827
0.072258331,0.073920834,0.096289993,0.095946661,0.233926674
0.078915832,0.085928335,0.093378329,0.086114162,0.23088667
0.071843336,0.093941661,0.090909157,0.082607493,0.21550081
0.066551664,0.090594167,0.085866665,0.0815925,0.195792502
0.100602503,0.198003326,0.084839995,0.129794159,0.197188324
0.096456669,0.165937496,0.087546661,0.125373331,0.185040828
0.092815005,0.138275834,0.088042503,0.113035835,0.172756667
0.048163332,0.050359166,0.087939166,0.081431666,0.154369168
0.028873333,0.0104025,0.069742501,0.039574999,0.080966668
0.018928333,0.0038725,0.026645834,0.044611669,0.050479166
0.0103525,0.0018575,0.018466666,0.059926663,0.046505
0.009220833,0.007828333,0.010285833,0.061136669,0.024758334
0.013764166,0.006223334,0.011148333,0.083266657,0.017126667
0.014240834,0.0093125,0.011969167,0.113836663,0.014328334
0.012745833,0.013864168,0.011165,0.142476663,0.012869166
0.022194169,0.022563333,0.012133334,0.137628333,0.011974167
0.0461475,0.046735832,0.01749,0.130612506,0.021174167
0.081294997,0.057579169,0.036275,0.150946663,0.060351666
0.082883328,0.058578337,0.068379167,0.174242488,0.104953339
0.081156668,0.052974166,0.097776661,0.183999989,0.146498324
0.072302497,0.051037498,0.120310001,0.161806659,0.155431661
0.060000001,0.045550833,0.137509992,0.149721671,0.165660828
0.054405835,0.035531665,0.14783917,0.15132834,0.172593332
0.05690167,0.025983334,0.132256658,0.145632497,0.154945842
0.060575835,0.021876667,0.121439168,0.129575831,0.147242495
0.062853333,0.021315,0.112229162,0.114073331,0.138074171
0.062118335,0.016643334,0.105489161,0.111091658,0.131644167
0.085638336,0.055155832,0.10148667,0.129378335,0.114850001
0.083016669,0.052235001,0.100444996,0.137915004,0.110055825
0.076959165,0.046338331,0.099961669,0.143264176,0.102034992
0.067282503,0.037777499,0.107297498,0.133235828,0.094404993
0.035125833,0.013454167,0.119254172,0.084621666,0.093509998
0.0084575,0.002119167,0.100296666,0.049322499,0.051746666
0.005535,0.00245,0.040140834,0.048265001,0.027948334
0.002819167,0.006544167,0.035531668,0.052321667,0.025380833
0.010865,0.004395833,0.014554999,0.051243334,0.018185834
0.012435001,0.008488333,0.0136675,0.057075829,0.01443
0.011351667,0.012775833,0.0158075,0.068764165,0.016
0.012702501,0.018742499,0.0186275,0.083377503,0.014939167
0.016680835,0.023295001,0.022366668,0.102666663,0.015484167
0.041140003,0.036771668,0.025586665,0.118343338,0.023117501
0.046166669,0.039758336,0.044920834,0.157814166,0.058926663
0.036341667,0.026724167,0.073992499,0.207169173,0.105771661
0.03919,0.021416668,0.100735002,0.207304162,0.127466673
0.033799999,0.021445835,0.132242493,0.185699162,0.128102504
0.031245833,0.023327498,0.159619162,0.165178321,0.128226655
0.035786666,0.026003332,0.172628332,0.144828336,0.1363025
0.038670002,0.024115002,0.165984164,0.124205006,0.146782489
0.036288334,0.02028,0.149666666,0.097933328,0.14690334
0.034369164,0.020030834,0.136292492,0.09371667,0.152699174
0.027555834,0.021208333,0.131577495,0.0916125,0.162060014
0.021985834,0.018625,0.12732501,0.083674167,0.171720009
0.022798333,0.0202525,0.118659165,0.135385004,0.182608337
0.017815001,0.019887499,0.119418344,0.135514174,0.172011672
0.016395,0.024275833,0.115449159,0.127476665,0.150159998
0.010601667,0.010931666,0.11090916,0.086044998,0.128675835
0.000848333,0.001773333,0.076754996,0.044869167,0.06599
0.000344167,0.0020325,0.0318775,0.042670001,0.039285834
0.000655833,0.004870833,0.03532,0.043070836,0.040012499
0.001690833,0.0053725,0.029720835,0.040904999,0.036111668
0.00283,0.008218333,0.036074999,0.038718334,0.026397501
0.0031675,0.009369167,0.047429163,0.039729998,0.022239167
0.010008333,0.007246666,0.052990833,0.047486663,0.024610834
0.015140833,0.011152499,0.053194995,0.061821664,0.029821667
0.035398334,0.0288525,0.059884994,0.069936666,0.048680832
0.05127,0.034589169,0.090358328,0.094714165,0.090142502
0.048014167,0.027953332,0.122304996,0.122936665,0.150069168
0.0415725,0.029000835,0.154608328,0.132085832,0.183281677
0.038117501,0.032838334,0.17300916,0.139837493,0.198004991
0.035429169,0.024779999,0.176832496,0.126269995,0.204570827
0.041605833,0.017814166,0.172750846,0.101120834,0.199992503
0.039649166,0.01313,0.162329175,0.088128335,0.200816667
0.037008333,0.009664167,0.151414995,0.077724996,0.19316249
0.038479166,0.007581666,0.132208332,0.076509166,0.187158337
0.032935832,0.008290833,0.118788332,0.074241668,0.177800002
0.029862499,0.0142475,0.106519166,0.093825835,0.183918323
0.028929167,0.00896,0.09314333,0.09483,0.174337501
0.028863333,0.0112,0.088081665,0.102640001,0.168519996
0.029571667,0.015558333,0.083938329,0.103660835,0.159624163
0.016424167,0.007833333,0.08004333,0.069989167,0.13973
0.002786667,0.004820833,0.053164998,0.044043333,0.068969163
0.001011667,0.006250833,0.024530002,0.049647501,0.034932499
0.000640833,0.006681667,0.022294167,0.045949999,0.03516
0.0022725,0.013806666,0.007440833,0.043781669,0.0232375
0.00244,0.020116666,0.013210833,0.0391675,0.019369168
0.006124167,0.0199125,0.026118334,0.040978331,0.01743
0.011375833,0.014821667,0.033333332,0.056695834,0.017647501
0.018903333,0.011560833,0.031165833,0.08405583,0.019144167
0.035950833,0.018189167,0.023099167,0.102703321,0.033518332
0.054593332,0.026715835,0.032261668,0.115642506,0.062479171
0.061783328,0.039052502,0.0457275,0.157490837,0.080884164
0.07224333,0.046605833,0.059750831,0.182852492,0.106523328
0.063624166,0.043324999,0.074632494,0.184297491,0.123809995
0.064243339,0.030450833,0.088555825,0.175680005,0.138235838
0.071056664,0.027800001,0.105661667,0.161090001,0.168492495
0.072447499,0.038748332,0.117360002,0.138972494,0.182673325
0.063150833,0.056599169,0.128047503,0.126302505,0.185971652
0.05795667,0.088666663,0.137313335,0.125084162,0.171380853
0.0625525,0.028236668,0.138679168,0.112367505,0.164283331
0.063555836,0.032659169,0.148758322,0.108228333,0.178270821
0.067850001,0.056414164,0.147135838,0.10175083,0.166257504
0.068388338,0.0693825,0.15881,0.099886668,0.166550837
0.077855832,0.071878327,0.151705834,0.0948475,0.175745018
0.055542497,0.024694166,0.155370004,0.064599167,0.156037498
0.016435,0.004815833,0.105699162,0.044774999,0.082425838
0.015315834,0.0021875,0.06794083,0.054802501,0.066954169
0.013928333,0.001545,0.082577496,0.059949163,0.084540828
0.016090834,0.00374,0.064792498,0.080652501,0.091439166
0.022441667,0.002473333,0.075754998,0.096294162,0.117977492
0.030399168,0.001245,0.084955831,0.120715005,0.131022497
0.051499164,0.0009775,0.096794168,0.147072503,0.130252507
0.060722496,0.003290833,0.118421659,0.190124174,0.145112502
0.10242667,0.017178334,0.152259162,0.236192511,0.165925829
0.177631665,0.041403332,0.236341669,0.252395829,0.204969148
0.220219158,0.064594163,0.332982535,0.263274161,0.266224148
0.214401661,0.080936665,0.386330818,0.263167508,0.287086668
0.202379172,0.106918329,0.365545819,0.23643417,0.312880859
0.187238329,0.133350002,0.352318324,0.203776665,0.30883416
0.165708336,0.160613336,0.343838354,0.190496655,0.313635816
0.14787333,0.181580833,0.335248321,0.182230835,0.294662493
0.128519991,0.189061667,0.325147505,0.18283084,0.27282584
0.123896662,0.181406672,0.315147479,0.175443334,0.239481664
0.137734993,0.178335001,0.317000849,0.197616648,0.223391679
0.147613344,0.186724182,0.33603167,0.202015003,0.212598333
0.156671666,0.169479181,0.351411651,0.191768337,0.187788339
0.160829168,0.178744157,0.348618339,0.180320832,0.180245011
0.161699158,0.183035817,0.305596684,0.161171671,0.171981671
0.11879583,0.086759159,0.266720829,0.106014164,0.154410002
0.058131663,0.0436275,0.226838347,0.068603331,0.095187503
0.067684163,0.038724167,0.186407487,0.079586662,0.073631666
0.069550837,0.035456669,0.166915834,0.088528334,0.075793334
0.103123328,0.023739999,0.137087509,0.108245838,0.0751275
0.112206678,0.018089167,0.134661674,0.113146676,0.068799162
0.131220833,0.025500834,0.140361668,0.122195001,0.060463334
0.161970008,0.030955835,0.12214583,0.14205833,0.064696668
0.182095839,0.022049168,0.110487497,0.158369998,0.057642497
0.19570083,0.027506667,0.107262506,0.187266663,0.062002494
0.208262497,0.031317499,0.127690002,0.230562491,0.093818337
0.214502489,0.038567502,0.14777834,0.235139166,0.135930823
0.201548327,0.045528333,0.168879163,0.232207511,0.155009174
0.186566663,0.062617496,0.173730007,0.22838749,0.174611668
0.177486675,0.062070831,0.2030625,0.196910828,0.197495828
0.162224164,0.043604169,0.207900848,0.179995834,0.223347506
0.14447666,0.032065,0.222988331,0.179662496,0.244652492
0.137279167,0.026997499,0.225449973,0.175595831,0.259487502
0.126228328,0.022870001,0.225211669,0.154194163,0.262321676
0.132181667,0.054896663,0.213109167,0.173741656,0.266332477
0.107080832,0.060206665,0.199264983,0.152549171,0.244617506
0.094639167,0.084294174,0.179677485,0.146360834,0.228442517
0.079151666,0.089379168,0.174767492,0.137557499,0.219869164
0.07317083,0.095963331,0.162478323,0.127189997,0.211282495
0.041841667,0.048270002,0.153443327,0.082314162,0.190927507
0.024279166,0.035656667,0.102939999,0.055596669,0.134249163
0.015603333,0.043858333,0.043559998,0.064606664,0.116946667
0.012364167,0.049853334,0.05185333,0.072632505,0.130120002
0.012121667,0.085343335,0.066499165,0.118365832,0.1084175
0.015018333,0.0939725,0.082898331,0.150405834,0.0982725
0.027963333,0.099465003,0.091650837,0.176629163,0.07894917
0.044445833,0.095452502,0.09416167,0.19889416,0.060692501
0.060181663,0.091800831,0.094625001,0.214965838,0.054959163
0.084826663,0.118625,0.102600005,0.221393324,0.058993332
0.133150835,0.130303334,0.137569162,0.225780841,0.106473329
0.16985832,0.136735003,0.166214168,0.219123313,0.180366653
0.174068337,0.154850829,0.187127495,0.224826645,0.2314875
0.14597416,0.165380007,0.206259988,0.202800006,0.256970008
0.107584166,0.143454169,0.213505009,0.196163341,0.265359148
0.094686663,0.122736669,0.19958168,0.177879161,0.253542515
0.093341666,0.110240834,0.186871673,0.159267507,0.240041671
0.101813333,0.092169166,0.182718323,0.137047507,0.228624996
0.102187503,0.049577501,0.17969417,0.15971583,0.238970008
0.102826668,0.032137501,0.178410831,0.146032501,0.232764167
0.107986666,0.025662499,0.179141657,0.131924993,0.239206683
0.111349158,0.019720834,0.174513321,0.120922504,0.240528345
0.100975838,0.017411666,0.169065005,0.111769165,0.218887499
0.087965837,0.016865834,0.160946656,0.108159994,0.216278336
0.043402499,0.0044,0.151009999,0.071890837,0.182184156
0.038447499,0.001095833,0.110039167,0.048657502,0.115269996
0.046621666,0.0007475,0.054540831,0.066305834,0.1006025
0.041201667,0.003131666,0.056890001,0.092154158,0.108011669
0.020837499,0.011413333,0.035805835,0.139013338,0.061737496
0.017245832,0.0109125,0.028931667,0.175775822,0.048024167
0.018449166,0.006775833,0.025234167,0.205675002,0.039425834
0.018011667,0.003741666,0.019816667,0.24314582,0.031545
0.033701667,0.0111975,0.025385835,0.26104666,0.034076668
0.050914166,0.044155002,0.037834999,0.281848336,0.047153332
