ER,NER,NR,SR,WR
0.117481669,0.038665834,0.187046667,0.205486676,0.228989992
0.130094166,0.037540833,0.171609169,0.178541664,0.213803348
0.133954161,0.029540001,0.163615833,0.16693166,0.201767509
0.157275,0.097295835,0.157422512,0.195600001,0.17563083
0.160647493,0.091619164,0.15518334,0.20456834,0.169301668
0.150575833,0.081922502,0.152999998,0.216345015,0.158525841
0.141638331,0.067504999,0.164773333,0.20656082,0.149713335
0.077840836,0.024016665,0.178702507,0.136912506,0.148345838
0.027069168,0.003333333,0.150192486,0.084387497,0.086337503
0.022556667,0.003970833,0.065047498,0.083386669,0.049449999
0.011971666,0.011001667,0.060113334,0.090620828,0.045204167
0.022898333,0.006791666,0.025796667,0.084599998,0.032308334
0.020924167,0.014364167,0.023992498,0.090085834,0.025697499
0.026383333,0.021811667,0.027881666,0.110739166,0.028995
0.029126667,0.032949165,0.033480834,0.136482507,0.027070001
0.030694167,0.040584167,0.039885002,0.168334998,0.027986667
0.061921665,0.065662502,0.045956666,0.197937498,0.041356668
0.100071667,0.072114998,0.080991664,0.266676677,0.105141665
0.095965001,0.048233333,0.124986667,0.341798318,0.180320833
0.104319995,0.037962499,0.157255846,0.335774998,0.211956672
0.103399164,0.038850834,0.189075831,0.302449989,0.209490839
0.074218328,0.042160001,0.218864165,0.263781679,0.20357916
0.056705001,0.046633332,0.233973353,0.229637501,0.208659156
0.058344169,0.0438525,0.224490833,0.195913337,0.224928333
0.067315834,0.036978337,0.207287502,0.15602666,0.222225003
0.063138337,0.036175836,0.193553336,0.148034159,0.226092495
0.054794168,0.037798335,0.189445842,0.141731665,0.238210846
0.044532499,0.032985831,0.185013328,0.133718332,0.253166673
0.061584169,0.036207499,0.173757502,0.203647502,0.262724991
0.055695833,0.035869167,0.176467483,0.207274176,0.247556657
0.047740832,0.043198335,0.169868321,0.197344154,0.219400849
0.024890001,0.019115834,0.163526672,0.133915005,0.190761668
0.002390833,0.003138333,0.116677503,0.073627496,0.101105832
0.000955,0.003194167,0.051970833,0.07356916,0.060722499
0.0023375,0.00797,0.059034165,0.074897501,0.065506668
0.0045725,0.00796,0.051912501,0.068204995,0.062497499
0.0111125,0.012791667,0.061246658,0.064222499,0.047271668
0.019389167,0.015065833,0.077957493,0.067524994,0.040354169
0.026571666,0.011271666,0.088213329,0.07809,0.044035836
0.0284275,0.018416666,0.090527497,0.101137497,0.052819999
0.051656668,0.051653331,0.103621664,0.120099163,0.084062498
0.086332497,0.062781667,0.15485166,0.167022506,0.155878341
0.094954165,0.050873335,0.199362484,0.215436649,0.247705832
0.09080084,0.051648326,0.237752489,0.226604997,0.289448331
0.083879999,0.058961662,0.260630012,0.228557477,0.304265837
0.084380833,0.044065836,0.259920844,0.206800001,0.29838834
0.0819075,0.031739999,0.245059992,0.166497495,0.288462505
0.075035,0.022775001,0.234851647,0.143239995,0.291577493
0.070700835,0.016728333,0.218815818,0.128351657,0.280322512
0.057058332,0.013024167,0.191555833,0.125910834,0.268450826
0.053773333,0.014474166,0.169934989,0.120528334,0.253653338
0.051250833,0.025270834,0.151959166,0.144728329,0.26021082
0.047456665,0.015388333,0.133248332,0.148763344,0.24493249
0.051699166,0.019780834,0.126409167,0.161404166,0.236177504
0.056585833,0.028022501,0.120241677,0.166017508,0.22691999
0.030334168,0.014033334,0.116665843,0.115439165,0.201451652
0.002694167,0.008841667,0.081880003,0.074989995,0.107649991
0.000716667,0.011053333,0.040974999,0.085743335,0.061138332
0.000335,0.011444167,0.037633333,0.079629999,0.061161664
0.001914167,0.023358333,0.012855,0.07487666,0.041931669
0.003300833,0.034898333,0.0232625,0.067940836,0.034883332
0.006030833,0.03475,0.044257501,0.071805,0.031279167
0.011679167,0.024829167,0.055881669,0.096405002,0.031307499
0.022933333,0.018973334,0.053356665,0.140560828,0.033860832
0.052027501,0.031700834,0.041134167,0.169965003,0.057759166
0.10738667,0.04790417,0.056351666,0.201769171,0.10641333
0.134040829,0.06675666,0.080195003,0.267278326,0.135274161
0.157944174,0.077471668,0.106158338,0.296987491,0.179804989
0.158160823,0.072516667,0.132044164,0.297442506,0.20827
0.16088751,0.054117499,0.154237505,0.282471679,0.226986654
0.146125831,0.049836663,0.177258339,0.2558725,0.265485826
0.133666666,0.068917499,0.192442502,0.223909171,0.278766672
0.12117417,0.09778834,0.206434996,0.198301678,0.282641672
0.11446334,0.146750837,0.218628331,0.187773338,0.268605843
0.147018335,0.049700001,0.222607505,0.176651668,0.251779171
0.149469167,0.056621664,0.238789176,0.169605836,0.269304159
0.144376674,0.096838333,0.238395836,0.159238327,0.250849164
0.133966661,0.116216669,0.252307502,0.155674995,0.252295849
0.151219169,0.119176668,0.240873344,0.147500833,0.262890838
0.116418331,0.043847505,0.244477487,0.102679997,0.227304173
0.040490836,0.008411666,0.173931661,0.07302917,0.127607499
0.035809999,0.0037475,0.110843333,0.090983332,0.10558
0.0280075,0.002264167,0.133245834,0.101222493,0.136676672
0.031045002,0.006493333,0.112521663,0.139470835,0.153924166
0.034661666,0.004251667,0.13310083,0.165451661,0.195204174
0.047542501,0.002150833,0.149856659,0.202961676,0.217340002
0.0684825,0.001408333,0.170305002,0.243561655,0.218360844
0.101186666,0.005265833,0.203273339,0.312626657,0.236060825
0.168736661,0.028274166,0.247424152,0.382338328,0.268881674
0.283075841,0.070614162,0.354503336,0.403114972,0.329964161
0.323449987,0.107148337,0.460935004,0.404189986,0.405260012
0.319678312,0.130589998,0.520499165,0.397155839,0.426404188
0.302214161,0.172683331,0.505605857,0.352657502,0.447561714
0.290758327,0.216245816,0.494196691,0.300175851,0.43217999
0.272489153,0.253301666,0.488880863,0.278709178,0.431787526
0.243896674,0.280008326,0.477832526,0.267750834,0.413928335
0.217006668,0.295483323,0.459410009,0.262910853,0.382474999
0.20910749,0.286697509,0.435010821,0.252807505,0.339414179
0.259480009,0.26565664,0.435753331,0.284602496,0.324976678
0.260503329,0.274390827,0.466004146,0.290215835,0.305647487
0.258395823,0.256665832,0.479019197,0.279055809,0.268256659
0.258200829,0.265019995,0.474376666,0.259459993,0.252983343
0.26175498,0.269850009,0.42208501,0.234555829,0.241817484
0.200253317,0.143935836,0.370319165,0.158741666,0.218976665
0.108236665,0.07868917,0.311811678,0.109020837,0.146526669
0.114831666,0.069393334,0.249851678,0.130996663,0.119928331
0.117225835,0.062104169,0.230551665,0.149664161,0.131092491
0.171367473,0.042855834,0.198905005,0.18825416,0.121623327
0.160150838,0.0318175,0.196042491,0.198923342,0.114455837
0.167145837,0.045960837,0.201820821,0.214679184,0.106474999
0.192909167,0.056570833,0.186895821,0.24657334,0.108003331
0.212858344,0.038380001,0.167691673,0.271990828,0.099658336
0.257869985,0.048668332,0.16582999,0.314874999,0.108928339
0.323807471,0.054327496,0.205170003,0.375787504,0.164103324
0.335898335,0.067949161,0.242368304,0.377400003,0.23147834
0.292388337,0.081580833,0.275988321,0.363894162,0.259194989
0.257410828,0.110092504,0.28395583,0.355314143,0.28130499
0.273630835,0.108161663,0.312833324,0.311129158,0.307558318
0.27039668,0.077633331,0.311314988,0.284214149,0.330307479
0.229934156,0.056324165,0.324359179,0.28081583,0.34469749
0.209096666,0.047568333,0.320945817,0.271888341,0.354316659
0.194272491,0.040654167,0.317510001,0.238338341,0.3469525
0.186819998,0.099411663,0.299343345,0.265189168,0.348321671
0.16520833,0.109770002,0.281376665,0.238899997,0.318113332
0.15589249,0.144084172,0.248070814,0.227014168,0.302122501
0.142341667,0.154216666,0.238869164,0.211565822,0.299069179
0.125953338,0.161571672,0.226478327,0.199784171,0.285873346
0.064241665,0.08227583,0.220025002,0.134653323,0.254443333
0.0371275,0.061458335,0.1589825,0.095281666,0.189901681
0.0219725,0.078648334,0.073971666,0.111865008,0.171035003
0.015701667,0.088339168,0.088016665,0.125273333,0.19558916
0.028674167,0.151225842,0.111444162,0.203501643,0.169825832
0.040526667,0.168046663,0.137018327,0.251035005,0.156259179
0.058355834,0.178669151,0.148740001,0.288416661,0.130780837
0.073393334,0.174140841,0.150388334,0.317794171,0.104063329
0.086920831,0.166837499,0.151543328,0.338574164,0.0960275
0.136853335,0.206972503,0.163655003,0.353287506,0.104563326
0.234541678,0.222789987,0.21867083,0.365282476,0.183302499
0.277049984,0.230813338,0.259852496,0.35783918,0.281038344
0.29387333,0.256559998,0.281069977,0.35433165,0.335533341
0.273509172,0.266637492,0.301969171,0.321884183,0.36104584
0.247661654,0.228328348,0.311292512,0.309899181,0.365979994
0.224168335,0.19969417,0.297737492,0.27756501,0.348408317
0.217832501,0.182107501,0.281800831,0.250457504,0.335931661
0.192759997,0.157279165,0.272475844,0.216516676,0.32020582
0.181374162,0.08533833,0.268028334,0.246325006,0.333790829
0.19192417,0.056313332,0.26875747,0.22868915,0.325641669
0.196252495,0.045633334,0.272589987,0.211336646,0.332091654
0.192883328,0.034723335,0.26712165,0.197652506,0.336181658
0.156174153,0.030854166,0.258887497,0.185785833,0.310414995
0.124455001,0.030082501,0.241891686,0.17871333,0.305899166
0.066782501,0.007480833,0.221789998,0.122990836,0.264793338
0.052404998,0.001520833,0.167170816,0.084911662,0.178570004
0.072656665,0.00112,0.083703331,0.113660001,0.160511675
0.084533332,0.004314166,0.092150832,0.160214992,0.178438342
0.037018334,0.018249167,0.062306664,0.231069992,0.107421665
0.030254166,0.017731668,0.052837492,0.285719176,0.086348334
0.028706667,0.010163334,0.045084166,0.335011671,0.070924996
0.034444999,0.006344166,0.033975,0.388194129,0.057039165
