gid,latitude,longitude,elevation,timezone,config,geometry,index_right
38841,28.15,78.75,0.0,5.5,default,POINT (78.75 28.15),245
38842,28.25,78.75,0.0,5.5,default,POINT (78.75 28.25),245
38843,28.35,78.75,0.0,5.5,default,POINT (78.75 28.35),245
38844,28.45,78.75,0.0,5.5,default,POINT (78.75 28.45),245
38845,28.55,78.75,0.0,5.5,default,POINT (78.75 28.55),245
39170,28.05,78.85,0.0,5.5,default,POINT (78.84999999999999 28.05),245
39171,28.15,78.85,0.0,5.5,default,POINT (78.84999999999999 28.15),245
39172,28.25,78.85,0.0,5.5,default,POINT (78.84999999999999 28.25),245
39173,28.35,78.85,0.0,5.5,default,POINT (78.84999999999999 28.35),245
39174,28.45,78.85,0.0,5.5,default,POINT (78.84999999999999 28.45),245
36388,13.85,78.05,0.0,5.5,default,POINT (78.05 13.85),80
36389,13.95,78.05,0.0,5.5,default,POINT (78.05 13.95),80
36390,14.05,78.05,0.0,5.5,default,POINT (78.05 14.05),80
36391,14.15,78.05,0.0,5.5,default,POINT (78.05 14.15),80
36392,14.25,78.05,0.0,5.5,default,POINT (78.05 14.25),80
36717,13.75,78.15,0.0,5.5,default,POINT (78.15000000000001 13.75),80
36718,13.85,78.15,0.0,5.5,default,POINT (78.15000000000001 13.85),80
36719,13.95,78.15,0.0,5.5,default,POINT (78.15000000000001 13.95),80
36720,14.05,78.15,0.0,5.5,default,POINT (78.15000000000001 14.05),80
36721,14.15,78.15,0.0,5.5,default,POINT (78.15000000000001 14.15),80
36722,14.25,78.15,0.0,5.5,default,POINT (78.15000000000001 14.25),80
36723,14.35,78.15,0.0,5.5,default,POINT (78.15000000000001 14.35),80
37046,13.65,78.25,0.0,5.5,default,POINT (78.25 13.65),80
37047,13.75,78.25,0.0,5.5,default,POINT (78.25 13.75),80
37048,13.85,78.25,0.0,5.5,default,POINT (78.25 13.85),80
37049,13.95,78.25,0.0,5.5,default,POINT (78.25 13.95),80
37050,14.05,78.25,0.0,5.5,default,POINT (78.25 14.05),80
37051,14.15,78.25,0.0,5.5,default,POINT (78.25 14.15),80
37052,14.25,78.25,0.0,5.5,default,POINT (78.25 14.25),80
37053,14.35,78.25,0.0,5.5,default,POINT (78.25 14.35),80
37376,13.65,78.35,0.0,5.5,default,POINT (78.34999999999999 13.65),80
37377,13.75,78.35,0.0,5.5,default,POINT (78.34999999999999 13.75),80
37378,13.85,78.35,0.0,5.5,default,POINT (78.34999999999999 13.85),80
37379,13.95,78.35,0.0,5.5,default,POINT (78.34999999999999 13.95),80
37380,14.05,78.35,0.0,5.5,default,POINT (78.34999999999999 14.05),80
37381,14.15,78.35,0.0,5.5,default,POINT (78.34999999999999 14.15),80
37382,14.25,78.35,0.0,5.5,default,POINT (78.34999999999999 14.25),80
37383,14.35,78.35,0.0,5.5,default,POINT (78.34999999999999 14.35),80
37384,14.45,78.35,0.0,5.5,default,POINT (78.34999999999999 14.45),80
37706,13.65,78.45,0.0,5.5,default,POINT (78.45 13.65),80
37707,13.75,78.45,0.0,5.5,default,POINT (78.45 13.75),80
37708,13.85,78.45,0.0,5.5,default,POINT (78.45 13.85),80
37709,13.95,78.45,0.0,5.5,default,POINT (78.45 13.95),80
37710,14.05,78.45,0.0,5.5,default,POINT (78.45 14.05),80
37711,14.15,78.45,0.0,5.5,default,POINT (78.45 14.15),80
37712,14.25,78.45,0.0,5.5,default,POINT (78.45 14.25),80
37713,14.35,78.45,0.0,5.5,default,POINT (78.45 14.35),80
37714,14.45,78.45,0.0,5.5,default,POINT (78.45 14.45),80
38036,13.65,78.55,0.0,5.5,default,POINT (78.55 13.65),80
38037,13.75,78.55,0.0,5.5,default,POINT (78.55 13.75),80
38038,13.85,78.55,0.0,5.5,default,POINT (78.55 13.85),80
38039,13.95,78.55,0.0,5.5,default,POINT (78.55 13.95),80
38040,14.05,78.55,0.0,5.5,default,POINT (78.55 14.05),80
38041,14.15,78.55,0.0,5.5,default,POINT (78.55 14.15),80
38042,14.25,78.55,0.0,5.5,default,POINT (78.55 14.25),80
38043,14.35,78.55,0.0,5.5,default,POINT (78.55 14.35),80
38044,14.45,78.55,0.0,5.5,default,POINT (78.55 14.45),80
38366,13.65,78.65,0.0,5.5,default,POINT (78.65000000000001 13.65),80
38367,13.75,78.65,0.0,5.5,default,POINT (78.65000000000001 13.75),80
38368,13.85,78.65,0.0,5.5,default,POINT (78.65000000000001 13.85),80
38369,13.95,78.65,0.0,5.5,default,POINT (78.65000000000001 13.95),80
38370,14.05,78.65,0.0,5.5,default,POINT (78.65000000000001 14.05),80
38371,14.15,78.65,0.0,5.5,default,POINT (78.65000000000001 14.15),80
38372,14.25,78.65,0.0,5.5,default,POINT (78.65000000000001 14.25),80
38373,14.35,78.65,0.0,5.5,default,POINT (78.65000000000001 14.35),80
38697,13.75,78.75,0.0,5.5,default,POINT (78.75 13.75),80
38698,13.85,78.75,0.0,5.5,default,POINT (78.75 13.85),80
38699,13.95,78.75,0.0,5.5,default,POINT (78.75 13.95),80
38700,14.05,78.75,0.0,5.5,default,POINT (78.75 14.05),80
38701,14.15,78.75,0.0,5.5,default,POINT (78.75 14.15),80
38702,14.25,78.75,0.0,5.5,default,POINT (78.75 14.25),80
38703,14.35,78.75,0.0,5.5,default,POINT (78.75 14.35),80
39028,13.85,78.85,0.0,5.5,default,POINT (78.84999999999999 13.85),80
39029,13.95,78.85,0.0,5.5,default,POINT (78.84999999999999 13.95),80
39030,14.05,78.85,0.0,5.5,default,POINT (78.84999999999999 14.05),80
39031,14.15,78.85,0.0,5.5,default,POINT (78.84999999999999 14.15),80
38804,24.45,78.75,0.0,5.5,default,POINT (78.75 24.45),170
39135,24.55,78.85,0.0,5.5,default,POINT (78.84999999999999 24.55),170
37674,10.45,78.45,0.0,5.5,default,POINT (78.45 10.45),268
37675,10.55,78.45,0.0,5.5,default,POINT (78.45 10.55),268
37676,10.65,78.45,0.0,5.5,default,POINT (78.45 10.65),268
37677,10.75,78.45,0.0,5.5,default,POINT (78.45 10.75),268
37678,10.85,78.45,0.0,5.5,default,POINT (78.45 10.85),268
37679,10.95,78.45,0.0,5.5,default,POINT (78.45 10.95),268
37680,11.05,78.45,0.0,5.5,default,POINT (78.45 11.05),268
37681,11.15,78.45,0.0,5.5,default,POINT (78.45 11.15),268
38004,10.45,78.55,0.0,5.5,default,POINT (78.55 10.45),268
38005,10.55,78.55,0.0,5.5,default,POINT (78.55 10.55),268
38006,10.65,78.55,0.0,5.5,default,POINT (78.55 10.65),268
38007,10.75,78.55,0.0,5.5,default,POINT (78.55 10.75),268
38008,10.85,78.55,0.0,5.5,default,POINT (78.55 10.85),268
38009,10.95,78.55,0.0,5.5,default,POINT (78.55 10.95),268
38010,11.05,78.55,0.0,5.5,default,POINT (78.55 11.05),268
38011,11.15,78.55,0.0,5.5,default,POINT (78.55 11.15),268
38333,10.35,78.65,0.0,5.5,default,POINT (78.65000000000001 10.35),268
38334,10.45,78.65,0.0,5.5,default,POINT (78.65000000000001 10.45),268
38335,10.55,78.65,0.0,5.5,default,POINT (78.65000000000001 10.55),268
38336,10.65,78.65,0.0,5.5,default,POINT (78.65000000000001 10.65),268
38337,10.75,78.65,0.0,5.5,default,POINT (78.65000000000001 10.75),268
38338,10.85,78.65,0.0,5.5,default,POINT (78.65000000000001 10.85),268
38339,10.95,78.65,0.0,5.5,default,POINT (78.65000000000001 10.95),268
38340,11.05,78.65,0.0,5.5,default,POINT (78.65000000000001 11.05),268
38341,11.15,78.65,0.0,5.5,default,POINT (78.65000000000001 11.15),268
38663,10.35,78.75,0.0,5.5,default,POINT (78.75 10.35),268
38664,10.45,78.75,0.0,5.5,default,POINT (78.75 10.45),268
38665,10.55,78.75,0.0,5.5,default,POINT (78.75 10.55),268
38666,10.65,78.75,0.0,5.5,default,POINT (78.75 10.65),268
38667,10.75,78.75,0.0,5.5,default,POINT (78.75 10.75),268
38668,10.85,78.75,0.0,5.5,default,POINT (78.75 10.85),268
38669,10.95,78.75,0.0,5.5,default,POINT (78.75 10.95),268
38670,11.05,78.75,0.0,5.5,default,POINT (78.75 11.05),268
38671,11.15,78.75,0.0,5.5,default,POINT (78.75 11.15),268
38994,10.45,78.85,0.0,5.5,default,POINT (78.84999999999999 10.45),268
38995,10.55,78.85,0.0,5.5,default,POINT (78.84999999999999 10.55),268
38996,10.65,78.85,0.0,5.5,default,POINT (78.84999999999999 10.65),268
38997,10.75,78.85,0.0,5.5,default,POINT (78.84999999999999 10.75),268
38998,10.85,78.85,0.0,5.5,default,POINT (78.84999999999999 10.85),268
38999,10.95,78.85,0.0,5.5,default,POINT (78.84999999999999 10.95),268
39000,11.05,78.85,0.0,5.5,default,POINT (78.84999999999999 11.05),268
39001,11.15,78.85,0.0,5.5,default,POINT (78.84999999999999 11.15),268
39324,10.45,78.95,0.0,5.5,default,POINT (78.95 10.45),268
39325,10.55,78.95,0.0,5.5,default,POINT (78.95 10.55),268
39326,10.65,78.95,0.0,5.5,default,POINT (78.95 10.65),268
39327,10.75,78.95,0.0,5.5,default,POINT (78.95 10.75),268
39328,10.85,78.95,0.0,5.5,default,POINT (78.95 10.85),268
39329,10.95,78.95,0.0,5.5,default,POINT (78.95 10.95),268
39330,11.05,78.95,0.0,5.5,default,POINT (78.95 11.05),268
39331,11.15,78.95,0.0,5.5,default,POINT (78.95 11.15),268
39655,10.55,79.05,0.0,5.5,default,POINT (79.05 10.55),268
39656,10.65,79.05,0.0,5.5,default,POINT (79.05 10.65),268
39657,10.75,79.05,0.0,5.5,default,POINT (79.05 10.75),268
39658,10.85,79.05,0.0,5.5,default,POINT (79.05 10.85),268
39659,10.95,79.05,0.0,5.5,default,POINT (79.05 10.95),268
39660,11.05,79.05,0.0,5.5,default,POINT (79.05 11.05),268
39987,10.75,79.15,0.0,5.5,default,POINT (79.15000000000001 10.75),268
39988,10.85,79.15,0.0,5.5,default,POINT (79.15000000000001 10.85),268
38470,24.05,78.65,0.0,5.5,default,POINT (78.65000000000001 24.05),171
38471,24.15,78.65,0.0,5.5,default,POINT (78.65000000000001 24.15),171
38472,24.25,78.65,0.0,5.5,default,POINT (78.65000000000001 24.25),171
38473,24.35,78.65,0.0,5.5,default,POINT (78.65000000000001 24.35),171
38800,24.05,78.75,0.0,5.5,default,POINT (78.75 24.05),171
38801,24.15,78.75,0.0,5.5,default,POINT (78.75 24.15),171
38802,24.25,78.75,0.0,5.5,default,POINT (78.75 24.25),171
38803,24.35,78.75,0.0,5.5,default,POINT (78.75 24.35),171
39131,24.15,78.85,0.0,5.5,default,POINT (78.84999999999999 24.15),171
39132,24.25,78.85,0.0,5.5,default,POINT (78.84999999999999 24.25),171
39133,24.35,78.85,0.0,5.5,default,POINT (78.84999999999999 24.35),171
39134,24.45,78.85,0.0,5.5,default,POINT (78.84999999999999 24.45),171
39461,24.15,78.95,0.0,5.5,default,POINT (78.95 24.15),171
39462,24.25,78.95,0.0,5.5,default,POINT (78.95 24.25),171
39463,24.35,78.95,0.0,5.5,default,POINT (78.95 24.35),171
39464,24.45,78.95,0.0,5.5,default,POINT (78.95 24.45),171
39465,24.55,78.95,0.0,5.5,default,POINT (78.95 24.55),171
39466,24.65,78.95,0.0,5.5,default,POINT (78.95 24.65),171
39467,24.75,78.95,0.0,5.5,default,POINT (78.95 24.75),171
39468,24.85,78.95,0.0,5.5,default,POINT (78.95 24.85),171
39792,24.25,79.05,0.0,5.5,default,POINT (79.05 24.25),171
39793,24.35,79.05,0.0,5.5,default,POINT (79.05 24.35),171
39794,24.45,79.05,0.0,5.5,default,POINT (79.05 24.45),171
39795,24.55,79.05,0.0,5.5,default,POINT (79.05 24.55),171
39796,24.65,79.05,0.0,5.5,default,POINT (79.05 24.65),171
39797,24.75,79.05,0.0,5.5,default,POINT (79.05 24.75),171
40124,24.45,79.15,0.0,5.5,default,POINT (79.15000000000001 24.45),171
40125,24.55,79.15,0.0,5.5,default,POINT (79.15000000000001 24.55),171
40123,24.35,79.15,0.0,5.5,default,POINT (79.15000000000001 24.35),172
40126,24.65,79.15,0.0,5.5,default,POINT (79.15000000000001 24.65),172
39169,27.95,78.85,0.0,5.5,default,POINT (78.84999999999999 27.95),242
39499,27.95,78.95,0.0,5.5,default,POINT (78.95 27.95),242
39500,28.05,78.95,0.0,5.5,default,POINT (78.95 28.05),242
39501,28.15,78.95,0.0,5.5,default,POINT (78.95 28.15),242
39502,28.25,78.95,0.0,5.5,default,POINT (78.95 28.25),242
39503,28.35,78.95,0.0,5.5,default,POINT (78.95 28.35),242
39504,28.45,78.95,0.0,5.5,default,POINT (78.95 28.45),242
39505,28.55,78.95,0.0,5.5,default,POINT (78.95 28.55),242
39828,27.85,79.05,0.0,5.5,default,POINT (79.05 27.85),242
39829,27.95,79.05,0.0,5.5,default,POINT (79.05 27.95),242
39830,28.05,79.05,0.0,5.5,default,POINT (79.05 28.05),242
39831,28.15,79.05,0.0,5.5,default,POINT (79.05 28.15),242
39832,28.25,79.05,0.0,5.5,default,POINT (79.05 28.25),242
39833,28.35,79.05,0.0,5.5,default,POINT (79.05 28.35),242
39834,28.45,79.05,0.0,5.5,default,POINT (79.05 28.45),242
39835,28.55,79.05,0.0,5.5,default,POINT (79.05 28.55),242
40158,27.85,79.15,0.0,5.5,default,POINT (79.15000000000001 27.85),242
40159,27.95,79.15,0.0,5.5,default,POINT (79.15000000000001 27.95),242
40160,28.05,79.15,0.0,5.5,default,POINT (79.15000000000001 28.05),242
40161,28.15,79.15,0.0,5.5,default,POINT (79.15000000000001 28.15),242
40162,28.25,79.15,0.0,5.5,default,POINT (79.15000000000001 28.25),242
40163,28.35,79.15,0.0,5.5,default,POINT (79.15000000000001 28.35),242
40164,28.45,79.15,0.0,5.5,default,POINT (79.15000000000001 28.45),242
40165,28.55,79.15,0.0,5.5,default,POINT (79.15000000000001 28.55),242
40166,28.65,79.15,0.0,5.5,default,POINT (79.15000000000001 28.65),242
40488,27.85,79.25,0.0,5.5,default,POINT (79.25 27.85),242
40489,27.95,79.25,0.0,5.5,default,POINT (79.25 27.95),242
40490,28.05,79.25,0.0,5.5,default,POINT (79.25 28.05),242
40491,28.15,79.25,0.0,5.5,default,POINT (79.25 28.15),242
40492,28.25,79.25,0.0,5.5,default,POINT (79.25 28.25),242
40493,28.35,79.25,0.0,5.5,default,POINT (79.25 28.35),242
40494,28.45,79.25,0.0,5.5,default,POINT (79.25 28.45),242
40495,28.55,79.25,0.0,5.5,default,POINT (79.25 28.55),242
40496,28.65,79.25,0.0,5.5,default,POINT (79.25 28.65),242
40818,27.85,79.35,0.0,5.5,default,POINT (79.34999999999999 27.85),242
40819,27.95,79.35,0.0,5.5,default,POINT (79.34999999999999 27.95),242
40820,28.05,79.35,0.0,5.5,default,POINT (79.34999999999999 28.05),242
40821,28.15,79.35,0.0,5.5,default,POINT (79.34999999999999 28.15),242
40822,28.25,79.35,0.0,5.5,default,POINT (79.34999999999999 28.25),242
40823,28.35,79.35,0.0,5.5,default,POINT (79.34999999999999 28.35),242
40824,28.45,79.35,0.0,5.5,default,POINT (79.34999999999999 28.45),242
40825,28.55,79.35,0.0,5.5,default,POINT (79.34999999999999 28.55),242
40826,28.65,79.35,0.0,5.5,default,POINT (79.34999999999999 28.65),242
41148,27.85,79.45,0.0,5.5,default,POINT (79.45 27.85),242
41149,27.95,79.45,0.0,5.5,default,POINT (79.45 27.95),242
41150,28.05,79.45,0.0,5.5,default,POINT (79.45 28.05),242
41151,28.15,79.45,0.0,5.5,default,POINT (79.45 28.15),242
41152,28.25,79.45,0.0,5.5,default,POINT (79.45 28.25),242
41153,28.35,79.45,0.0,5.5,default,POINT (79.45 28.35),242
41154,28.45,79.45,0.0,5.5,default,POINT (79.45 28.45),242
41155,28.55,79.45,0.0,5.5,default,POINT (79.45 28.55),242
41479,27.95,79.55,0.0,5.5,default,POINT (79.55 27.95),242
41480,28.05,79.55,0.0,5.5,default,POINT (79.55 28.05),242
41481,28.15,79.55,0.0,5.5,default,POINT (79.55 28.15),242
41482,28.25,79.55,0.0,5.5,default,POINT (79.55 28.25),242
41483,28.35,79.55,0.0,5.5,default,POINT (79.55 28.35),242
41484,28.45,79.55,0.0,5.5,default,POINT (79.55 28.45),242
41485,28.55,79.55,0.0,5.5,default,POINT (79.55 28.55),242
41809,27.95,79.65,0.0,5.5,default,POINT (79.65000000000001 27.95),242
41810,28.05,79.65,0.0,5.5,default,POINT (79.65000000000001 28.05),242
41811,28.15,79.65,0.0,5.5,default,POINT (79.65000000000001 28.15),242
41812,28.25,79.65,0.0,5.5,default,POINT (79.65000000000001 28.25),242
41813,28.35,79.65,0.0,5.5,default,POINT (79.65000000000001 28.35),242
41814,28.45,79.65,0.0,5.5,default,POINT (79.65000000000001 28.45),242
42142,28.25,79.75,0.0,5.5,default,POINT (79.75 28.25),242
39166,27.65,78.85,0.0,5.5,default,POINT (78.84999999999999 27.65),142
39167,27.75,78.85,0.0,5.5,default,POINT (78.84999999999999 27.75),142
39168,27.85,78.85,0.0,5.5,default,POINT (78.84999999999999 27.85),142
39495,27.55,78.95,0.0,5.5,default,POINT (78.95 27.55),142
39496,27.65,78.95,0.0,5.5,default,POINT (78.95 27.65),142
39497,27.75,78.95,0.0,5.5,default,POINT (78.95 27.75),142
39498,27.85,78.95,0.0,5.5,default,POINT (78.95 27.85),142
39824,27.45,79.05,0.0,5.5,default,POINT (79.05 27.45),142
39825,27.55,79.05,0.0,5.5,default,POINT (79.05 27.55),142
39826,27.65,79.05,0.0,5.5,default,POINT (79.05 27.65),142
39827,27.75,79.05,0.0,5.5,default,POINT (79.05 27.75),142
40154,27.45,79.15,0.0,5.5,default,POINT (79.15000000000001 27.45),142
40155,27.55,79.15,0.0,5.5,default,POINT (79.15000000000001 27.55),142
40156,27.65,79.15,0.0,5.5,default,POINT (79.15000000000001 27.65),142
40157,27.75,79.15,0.0,5.5,default,POINT (79.15000000000001 27.75),142
40484,27.45,79.25,0.0,5.5,default,POINT (79.25 27.45),142
40485,27.55,79.25,0.0,5.5,default,POINT (79.25 27.55),142
40486,27.65,79.25,0.0,5.5,default,POINT (79.25 27.65),142
40487,27.75,79.25,0.0,5.5,default,POINT (79.25 27.75),142
40814,27.45,79.35,0.0,5.5,default,POINT (79.34999999999999 27.45),142
40815,27.55,79.35,0.0,5.5,default,POINT (79.34999999999999 27.55),142
40816,27.65,79.35,0.0,5.5,default,POINT (79.34999999999999 27.65),142
40817,27.75,79.35,0.0,5.5,default,POINT (79.34999999999999 27.75),142
41144,27.45,79.45,0.0,5.5,default,POINT (79.45 27.45),142
41145,27.55,79.45,0.0,5.5,default,POINT (79.45 27.55),142
41146,27.65,79.45,0.0,5.5,default,POINT (79.45 27.65),142
41147,27.75,79.45,0.0,5.5,default,POINT (79.45 27.75),142
41474,27.45,79.55,0.0,5.5,default,POINT (79.55 27.45),142
41475,27.55,79.55,0.0,5.5,default,POINT (79.55 27.55),142
41476,27.65,79.55,0.0,5.5,default,POINT (79.55 27.65),142
41477,27.75,79.55,0.0,5.5,default,POINT (79.55 27.75),142
41478,27.85,79.55,0.0,5.5,default,POINT (79.55 27.85),142
41805,27.55,79.65,0.0,5.5,default,POINT (79.65000000000001 27.55),142
41806,27.65,79.65,0.0,5.5,default,POINT (79.65000000000001 27.65),142
41807,27.75,79.65,0.0,5.5,default,POINT (79.65000000000001 27.75),142
41808,27.85,79.65,0.0,5.5,default,POINT (79.65000000000001 27.85),142
42136,27.65,79.75,0.0,5.5,default,POINT (79.75 27.65),142
42137,27.75,79.75,0.0,5.5,default,POINT (79.75 27.75),142
42138,27.85,79.75,0.0,5.5,default,POINT (79.75 27.85),142
42139,27.95,79.75,0.0,5.5,default,POINT (79.75 27.95),142
39475,25.55,78.95,0.0,5.5,default,POINT (78.95 25.55),141
39476,25.65,78.95,0.0,5.5,default,POINT (78.95 25.65),141
39477,25.75,78.95,0.0,5.5,default,POINT (78.95 25.75),141
39478,25.85,78.95,0.0,5.5,default,POINT (78.95 25.85),141
39479,25.95,78.95,0.0,5.5,default,POINT (78.95 25.95),141
39804,25.45,79.05,0.0,5.5,default,POINT (79.05 25.45),141
39805,25.55,79.05,0.0,5.5,default,POINT (79.05 25.55),141
39806,25.65,79.05,0.0,5.5,default,POINT (79.05 25.65),141
39807,25.75,79.05,0.0,5.5,default,POINT (79.05 25.75),141
39808,25.85,79.05,0.0,5.5,default,POINT (79.05 25.85),141
39809,25.95,79.05,0.0,5.5,default,POINT (79.05 25.95),141
39810,26.05,79.05,0.0,5.5,default,POINT (79.05 26.05),141
40133,25.35,79.15,0.0,5.5,default,POINT (79.15000000000001 25.35),141
40134,25.45,79.15,0.0,5.5,default,POINT (79.15000000000001 25.45),141
40135,25.55,79.15,0.0,5.5,default,POINT (79.15000000000001 25.55),141
40136,25.65,79.15,0.0,5.5,default,POINT (79.15000000000001 25.65),141
40137,25.75,79.15,0.0,5.5,default,POINT (79.15000000000001 25.75),141
40138,25.85,79.15,0.0,5.5,default,POINT (79.15000000000001 25.85),141
40139,25.95,79.15,0.0,5.5,default,POINT (79.15000000000001 25.95),141
40140,26.05,79.15,0.0,5.5,default,POINT (79.15000000000001 26.05),141
40463,25.35,79.25,0.0,5.5,default,POINT (79.25 25.35),141
40464,25.45,79.25,0.0,5.5,default,POINT (79.25 25.45),141
40465,25.55,79.25,0.0,5.5,default,POINT (79.25 25.55),141
40466,25.65,79.25,0.0,5.5,default,POINT (79.25 25.65),141
40467,25.75,79.25,0.0,5.5,default,POINT (79.25 25.75),141
40468,25.85,79.25,0.0,5.5,default,POINT (79.25 25.85),141
40469,25.95,79.25,0.0,5.5,default,POINT (79.25 25.95),141
40470,26.05,79.25,0.0,5.5,default,POINT (79.25 26.05),141
40471,26.15,79.25,0.0,5.5,default,POINT (79.25 26.15),141
40793,25.35,79.35,0.0,5.5,default,POINT (79.34999999999999 25.35),141
40794,25.45,79.35,0.0,5.5,default,POINT (79.34999999999999 25.45),141
40795,25.55,79.35,0.0,5.5,default,POINT (79.34999999999999 25.55),141
40796,25.65,79.35,0.0,5.5,default,POINT (79.34999999999999 25.65),141
40797,25.75,79.35,0.0,5.5,default,POINT (79.34999999999999 25.75),141
40798,25.85,79.35,0.0,5.5,default,POINT (79.34999999999999 25.85),141
40799,25.95,79.35,0.0,5.5,default,POINT (79.34999999999999 25.95),141
40800,26.05,79.35,0.0,5.5,default,POINT (79.34999999999999 26.05),141
40801,26.15,79.35,0.0,5.5,default,POINT (79.34999999999999 26.15),141
41123,25.35,79.45,0.0,5.5,default,POINT (79.45 25.35),141
41124,25.45,79.45,0.0,5.5,default,POINT (79.45 25.45),141
41125,25.55,79.45,0.0,5.5,default,POINT (79.45 25.55),141
41126,25.65,79.45,0.0,5.5,default,POINT (79.45 25.65),141
41127,25.75,79.45,0.0,5.5,default,POINT (79.45 25.75),141
41128,25.85,79.45,0.0,5.5,default,POINT (79.45 25.85),141
41129,25.95,79.45,0.0,5.5,default,POINT (79.45 25.95),141
41130,26.05,79.45,0.0,5.5,default,POINT (79.45 26.05),141
41131,26.15,79.45,0.0,5.5,default,POINT (79.45 26.15),141
41453,25.35,79.55,0.0,5.5,default,POINT (79.55 25.35),141
41454,25.45,79.55,0.0,5.5,default,POINT (79.55 25.45),141
41455,25.55,79.55,0.0,5.5,default,POINT (79.55 25.55),141
41456,25.65,79.55,0.0,5.5,default,POINT (79.55 25.65),141
41457,25.75,79.55,0.0,5.5,default,POINT (79.55 25.75),141
41458,25.85,79.55,0.0,5.5,default,POINT (79.55 25.85),141
41459,25.95,79.55,0.0,5.5,default,POINT (79.55 25.95),141
41460,26.05,79.55,0.0,5.5,default,POINT (79.55 26.05),141
41783,25.35,79.65,0.0,5.5,default,POINT (79.65000000000001 25.35),141
41784,25.45,79.65,0.0,5.5,default,POINT (79.65000000000001 25.45),141
41785,25.55,79.65,0.0,5.5,default,POINT (79.65000000000001 25.55),141
41786,25.65,79.65,0.0,5.5,default,POINT (79.65000000000001 25.65),141
41787,25.75,79.65,0.0,5.5,default,POINT (79.65000000000001 25.75),141
41788,25.85,79.65,0.0,5.5,default,POINT (79.65000000000001 25.85),141
41789,25.95,79.65,0.0,5.5,default,POINT (79.65000000000001 25.95),141
41790,26.05,79.65,0.0,5.5,default,POINT (79.65000000000001 26.05),141
42114,25.45,79.75,0.0,5.5,default,POINT (79.75 25.45),141
42115,25.55,79.75,0.0,5.5,default,POINT (79.75 25.55),141
42116,25.65,79.75,0.0,5.5,default,POINT (79.75 25.65),141
42117,25.75,79.75,0.0,5.5,default,POINT (79.75 25.75),141
42118,25.85,79.75,0.0,5.5,default,POINT (79.75 25.85),141
42119,25.95,79.75,0.0,5.5,default,POINT (79.75 25.95),141
42446,25.65,79.85,0.0,5.5,default,POINT (79.84999999999999 25.65),141
42447,25.75,79.85,0.0,5.5,default,POINT (79.84999999999999 25.75),141
39664,11.45,79.05,0.0,5.5,default,POINT (79.05 11.45),91
39665,11.55,79.05,0.0,5.5,default,POINT (79.05 11.55),91
39666,11.65,79.05,0.0,5.5,default,POINT (79.05 11.65),91
39667,11.75,79.05,0.0,5.5,default,POINT (79.05 11.75),91
39992,11.25,79.15,0.0,5.5,default,POINT (79.15000000000001 11.25),91
39993,11.35,79.15,0.0,5.5,default,POINT (79.15000000000001 11.35),91
39994,11.45,79.15,0.0,5.5,default,POINT (79.15000000000001 11.45),91
39995,11.55,79.15,0.0,5.5,default,POINT (79.15000000000001 11.55),91
39996,11.65,79.15,0.0,5.5,default,POINT (79.15000000000001 11.65),91
39997,11.75,79.15,0.0,5.5,default,POINT (79.15000000000001 11.75),91
39998,11.85,79.15,0.0,5.5,default,POINT (79.15000000000001 11.85),91
40322,11.25,79.25,0.0,5.5,default,POINT (79.25 11.25),91
40323,11.35,79.25,0.0,5.5,default,POINT (79.25 11.35),91
40324,11.45,79.25,0.0,5.5,default,POINT (79.25 11.45),91
40325,11.55,79.25,0.0,5.5,default,POINT (79.25 11.55),91
40326,11.65,79.25,0.0,5.5,default,POINT (79.25 11.65),91
40327,11.75,79.25,0.0,5.5,default,POINT (79.25 11.75),91
40328,11.85,79.25,0.0,5.5,default,POINT (79.25 11.85),91
40329,11.95,79.25,0.0,5.5,default,POINT (79.25 11.95),91
40651,11.15,79.35,0.0,5.5,default,POINT (79.34999999999999 11.15),91
40652,11.25,79.35,0.0,5.5,default,POINT (79.34999999999999 11.25),91
40653,11.35,79.35,0.0,5.5,default,POINT (79.34999999999999 11.35),91
40654,11.45,79.35,0.0,5.5,default,POINT (79.34999999999999 11.45),91
40655,11.55,79.35,0.0,5.5,default,POINT (79.34999999999999 11.55),91
40656,11.65,79.35,0.0,5.5,default,POINT (79.34999999999999 11.65),91
40657,11.75,79.35,0.0,5.5,default,POINT (79.34999999999999 11.75),91
40658,11.85,79.35,0.0,5.5,default,POINT (79.34999999999999 11.85),91
40659,11.95,79.35,0.0,5.5,default,POINT (79.34999999999999 11.95),91
40981,11.15,79.45,0.0,5.5,default,POINT (79.45 11.15),91
40982,11.25,79.45,0.0,5.5,default,POINT (79.45 11.25),91
40983,11.35,79.45,0.0,5.5,default,POINT (79.45 11.35),91
40984,11.45,79.45,0.0,5.5,default,POINT (79.45 11.45),91
40985,11.55,79.45,0.0,5.5,default,POINT (79.45 11.55),91
40986,11.65,79.45,0.0,5.5,default,POINT (79.45 11.65),91
40987,11.75,79.45,0.0,5.5,default,POINT (79.45 11.75),91
40988,11.85,79.45,0.0,5.5,default,POINT (79.45 11.85),91
40989,11.95,79.45,0.0,5.5,default,POINT (79.45 11.95),91
41311,11.15,79.55,0.0,5.5,default,POINT (79.55 11.15),91
41312,11.25,79.55,0.0,5.5,default,POINT (79.55 11.25),91
41313,11.35,79.55,0.0,5.5,default,POINT (79.55 11.35),91
