latitude,longitude,elevation,timezone,config,geometry,index_right
19.05,76.35,0.0,5.5,default,POINT (76.34999999999999 19.05),6
19.15,76.35,0.0,5.5,default,POINT (76.34999999999999 19.15),6
19.25,76.35,0.0,5.5,default,POINT (76.34999999999999 19.25),6
19.35,76.35,0.0,5.5,default,POINT (76.34999999999999 19.35),6
18.55,76.45,0.0,5.5,default,POINT (76.45 18.55),6
18.65,76.45,0.0,5.5,default,POINT (76.45 18.65),6
18.75,76.45,0.0,5.5,default,POINT (76.45 18.75),6
18.85,76.45,0.0,5.5,default,POINT (76.45 18.85),6
18.95,76.45,0.0,5.5,default,POINT (76.45 18.95),6
19.05,76.45,0.0,5.5,default,POINT (76.45 19.05),6
19.15,76.45,0.0,5.5,default,POINT (76.45 19.15),6
19.25,76.45,0.0,5.5,default,POINT (76.45 19.25),6
19.35,76.45,0.0,5.5,default,POINT (76.45 19.35),6
18.55,76.55,0.0,5.5,default,POINT (76.55 18.55),6
18.65,76.55,0.0,5.5,default,POINT (76.55 18.65),6
18.75,76.55,0.0,5.5,default,POINT (76.55 18.75),6
18.85,76.55,0.0,5.5,default,POINT (76.55 18.85),6
18.95,76.55,0.0,5.5,default,POINT (76.55 18.95),6
19.05,76.55,0.0,5.5,default,POINT (76.55 19.05),6
19.15,76.55,0.0,5.5,default,POINT (76.55 19.15),6
19.25,76.55,0.0,5.5,default,POINT (76.55 19.25),6
19.35,76.55,0.0,5.5,default,POINT (76.55 19.35),6
18.55,76.65,0.0,5.5,default,POINT (76.65000000000001 18.55),6
18.65,76.65,0.0,5.5,default,POINT (76.65000000000001 18.65),6
18.75,76.65,0.0,5.5,default,POINT (76.65000000000001 18.75),6
18.85,76.65,0.0,5.5,default,POINT (76.65000000000001 18.85),6
18.95,76.65,0.0,5.5,default,POINT (76.65000000000001 18.95),6
19.05,76.65,0.0,5.5,default,POINT (76.65000000000001 19.05),6
19.15,76.65,0.0,5.5,default,POINT (76.65000000000001 19.15),6
19.25,76.65,0.0,5.5,default,POINT (76.65000000000001 19.25),6
18.65,76.75,0.0,5.5,default,POINT (76.75 18.65),6
18.75,76.75,0.0,5.5,default,POINT (76.75 18.75),6
18.85,76.75,0.0,5.5,default,POINT (76.75 18.85),6
18.95,76.75,0.0,5.5,default,POINT (76.75 18.95),6
19.05,76.75,0.0,5.5,default,POINT (76.75 19.05),6
19.15,76.75,0.0,5.5,default,POINT (76.75 19.15),6
18.85,76.85,0.0,5.5,default,POINT (76.84999999999999 18.85),6
18.95,76.85,0.0,5.5,default,POINT (76.84999999999999 18.95),6
19.05,76.85,0.0,5.5,default,POINT (76.84999999999999 19.05),6
23.15,75.95,0.0,5.5,default,POINT (75.95 23.15),163
23.25,75.95,0.0,5.5,default,POINT (75.95 23.25),163
23.35,75.95,0.0,5.5,default,POINT (75.95 23.35),163
23.45,75.95,0.0,5.5,default,POINT (75.95 23.45),163
23.55,75.95,0.0,5.5,default,POINT (75.95 23.55),163
23.05,76.05,0.0,5.5,default,POINT (76.05 23.05),163
23.15,76.05,0.0,5.5,default,POINT (76.05 23.15),163
23.25,76.05,0.0,5.5,default,POINT (76.05 23.25),163
23.35,76.05,0.0,5.5,default,POINT (76.05 23.35),163
23.45,76.05,0.0,5.5,default,POINT (76.05 23.45),163
23.55,76.05,0.0,5.5,default,POINT (76.05 23.55),163
23.65,76.05,0.0,5.5,default,POINT (76.05 23.65),163
22.95,76.15,0.0,5.5,default,POINT (76.15000000000001 22.95),163
23.05,76.15,0.0,5.5,default,POINT (76.15000000000001 23.05),163
23.15,76.15,0.0,5.5,default,POINT (76.15000000000001 23.15),163
23.25,76.15,0.0,5.5,default,POINT (76.15000000000001 23.25),163
23.35,76.15,0.0,5.5,default,POINT (76.15000000000001 23.35),163
23.45,76.15,0.0,5.5,default,POINT (76.15000000000001 23.45),163
23.55,76.15,0.0,5.5,default,POINT (76.15000000000001 23.55),163
23.65,76.15,0.0,5.5,default,POINT (76.15000000000001 23.65),163
22.95,76.25,0.0,5.5,default,POINT (76.25 22.95),163
23.05,76.25,0.0,5.5,default,POINT (76.25 23.05),163
23.15,76.25,0.0,5.5,default,POINT (76.25 23.15),163
23.25,76.25,0.0,5.5,default,POINT (76.25 23.25),163
23.35,76.25,0.0,5.5,default,POINT (76.25 23.35),163
23.45,76.25,0.0,5.5,default,POINT (76.25 23.45),163
23.55,76.25,0.0,5.5,default,POINT (76.25 23.55),163
23.65,76.25,0.0,5.5,default,POINT (76.25 23.65),163
23.75,76.25,0.0,5.5,default,POINT (76.25 23.75),163
22.95,76.35,0.0,5.5,default,POINT (76.34999999999999 22.95),163
23.05,76.35,0.0,5.5,default,POINT (76.34999999999999 23.05),163
23.15,76.35,0.0,5.5,default,POINT (76.34999999999999 23.15),163
23.25,76.35,0.0,5.5,default,POINT (76.34999999999999 23.25),163
23.35,76.35,0.0,5.5,default,POINT (76.34999999999999 23.35),163
23.45,76.35,0.0,5.5,default,POINT (76.34999999999999 23.45),163
23.55,76.35,0.0,5.5,default,POINT (76.34999999999999 23.55),163
23.65,76.35,0.0,5.5,default,POINT (76.34999999999999 23.65),163
23.75,76.35,0.0,5.5,default,POINT (76.34999999999999 23.75),163
22.95,76.45,0.0,5.5,default,POINT (76.45 22.95),163
23.05,76.45,0.0,5.5,default,POINT (76.45 23.05),163
23.15,76.45,0.0,5.5,default,POINT (76.45 23.15),163
23.25,76.45,0.0,5.5,default,POINT (76.45 23.25),163
23.35,76.45,0.0,5.5,default,POINT (76.45 23.35),163
23.45,76.45,0.0,5.5,default,POINT (76.45 23.45),163
23.55,76.45,0.0,5.5,default,POINT (76.45 23.55),163
23.65,76.45,0.0,5.5,default,POINT (76.45 23.65),163
23.75,76.45,0.0,5.5,default,POINT (76.45 23.75),163
22.95,76.55,0.0,5.5,default,POINT (76.55 22.95),163
23.05,76.55,0.0,5.5,default,POINT (76.55 23.05),163
23.15,76.55,0.0,5.5,default,POINT (76.55 23.15),163
23.25,76.55,0.0,5.5,default,POINT (76.55 23.25),163
23.35,76.55,0.0,5.5,default,POINT (76.55 23.35),163
23.45,76.55,0.0,5.5,default,POINT (76.55 23.45),163
23.55,76.55,0.0,5.5,default,POINT (76.55 23.55),163
23.65,76.55,0.0,5.5,default,POINT (76.55 23.65),163
23.05,76.65,0.0,5.5,default,POINT (76.65000000000001 23.05),163
23.15,76.65,0.0,5.5,default,POINT (76.65000000000001 23.15),163
23.25,76.65,0.0,5.5,default,POINT (76.65000000000001 23.25),163
23.35,76.65,0.0,5.5,default,POINT (76.65000000000001 23.35),163
23.45,76.65,0.0,5.5,default,POINT (76.65000000000001 23.45),163
23.55,76.65,0.0,5.5,default,POINT (76.65000000000001 23.55),163
23.65,76.65,0.0,5.5,default,POINT (76.65000000000001 23.65),163
23.15,76.75,0.0,5.5,default,POINT (76.75 23.15),163
23.25,76.75,0.0,5.5,default,POINT (76.75 23.25),163
23.35,76.75,0.0,5.5,default,POINT (76.75 23.35),163
23.45,76.75,0.0,5.5,default,POINT (76.75 23.45),163
23.55,76.75,0.0,5.5,default,POINT (76.75 23.55),163
23.15,75.95,0.0,5.5,default,POINT (75.95 23.15),166
23.25,75.95,0.0,5.5,default,POINT (75.95 23.25),166
23.35,75.95,0.0,5.5,default,POINT (75.95 23.35),166
23.45,75.95,0.0,5.5,default,POINT (75.95 23.45),166
23.55,75.95,0.0,5.5,default,POINT (75.95 23.55),166
23.05,76.05,0.0,5.5,default,POINT (76.05 23.05),166
23.15,76.05,0.0,5.5,default,POINT (76.05 23.15),166
23.25,76.05,0.0,5.5,default,POINT (76.05 23.25),166
23.35,76.05,0.0,5.5,default,POINT (76.05 23.35),166
23.45,76.05,0.0,5.5,default,POINT (76.05 23.45),166
23.55,76.05,0.0,5.5,default,POINT (76.05 23.55),166
23.65,76.05,0.0,5.5,default,POINT (76.05 23.65),166
22.95,76.15,0.0,5.5,default,POINT (76.15000000000001 22.95),166
23.05,76.15,0.0,5.5,default,POINT (76.15000000000001 23.05),166
23.15,76.15,0.0,5.5,default,POINT (76.15000000000001 23.15),166
23.25,76.15,0.0,5.5,default,POINT (76.15000000000001 23.25),166
23.35,76.15,0.0,5.5,default,POINT (76.15000000000001 23.35),166
23.45,76.15,0.0,5.5,default,POINT (76.15000000000001 23.45),166
23.55,76.15,0.0,5.5,default,POINT (76.15000000000001 23.55),166
23.65,76.15,0.0,5.5,default,POINT (76.15000000000001 23.65),166
22.95,76.25,0.0,5.5,default,POINT (76.25 22.95),166
23.05,76.25,0.0,5.5,default,POINT (76.25 23.05),166
23.15,76.25,0.0,5.5,default,POINT (76.25 23.15),166
23.25,76.25,0.0,5.5,default,POINT (76.25 23.25),166
23.35,76.25,0.0,5.5,default,POINT (76.25 23.35),166
23.45,76.25,0.0,5.5,default,POINT (76.25 23.45),166
23.55,76.25,0.0,5.5,default,POINT (76.25 23.55),166
23.65,76.25,0.0,5.5,default,POINT (76.25 23.65),166
23.75,76.25,0.0,5.5,default,POINT (76.25 23.75),166
22.95,76.35,0.0,5.5,default,POINT (76.34999999999999 22.95),166
23.05,76.35,0.0,5.5,default,POINT (76.34999999999999 23.05),166
23.15,76.35,0.0,5.5,default,POINT (76.34999999999999 23.15),166
23.25,76.35,0.0,5.5,default,POINT (76.34999999999999 23.25),166
23.35,76.35,0.0,5.5,default,POINT (76.34999999999999 23.35),166
23.45,76.35,0.0,5.5,default,POINT (76.34999999999999 23.45),166
23.55,76.35,0.0,5.5,default,POINT (76.34999999999999 23.55),166
23.65,76.35,0.0,5.5,default,POINT (76.34999999999999 23.65),166
23.75,76.35,0.0,5.5,default,POINT (76.34999999999999 23.75),166
22.95,76.45,0.0,5.5,default,POINT (76.45 22.95),166
23.05,76.45,0.0,5.5,default,POINT (76.45 23.05),166
23.15,76.45,0.0,5.5,default,POINT (76.45 23.15),166
23.25,76.45,0.0,5.5,default,POINT (76.45 23.25),166
23.35,76.45,0.0,5.5,default,POINT (76.45 23.35),166
23.45,76.45,0.0,5.5,default,POINT (76.45 23.45),166
23.55,76.45,0.0,5.5,default,POINT (76.45 23.55),166
23.65,76.45,0.0,5.5,default,POINT (76.45 23.65),166
23.75,76.45,0.0,5.5,default,POINT (76.45 23.75),166
22.95,76.55,0.0,5.5,default,POINT (76.55 22.95),166
23.05,76.55,0.0,5.5,default,POINT (76.55 23.05),166
23.15,76.55,0.0,5.5,default,POINT (76.55 23.15),166
23.25,76.55,0.0,5.5,default,POINT (76.55 23.25),166
23.35,76.55,0.0,5.5,default,POINT (76.55 23.35),166
23.45,76.55,0.0,5.5,default,POINT (76.55 23.45),166
23.55,76.55,0.0,5.5,default,POINT (76.55 23.55),166
23.65,76.55,0.0,5.5,default,POINT (76.55 23.65),166
23.75,76.55,0.0,5.5,default,POINT (76.55 23.75),166
23.05,76.65,0.0,5.5,default,POINT (76.65000000000001 23.05),166
23.15,76.65,0.0,5.5,default,POINT (76.65000000000001 23.15),166
23.25,76.65,0.0,5.5,default,POINT (76.65000000000001 23.25),166
23.35,76.65,0.0,5.5,default,POINT (76.65000000000001 23.35),166
23.45,76.65,0.0,5.5,default,POINT (76.65000000000001 23.45),166
23.55,76.65,0.0,5.5,default,POINT (76.65000000000001 23.55),166
23.65,76.65,0.0,5.5,default,POINT (76.65000000000001 23.65),166
23.15,76.75,0.0,5.5,default,POINT (76.75 23.15),166
23.25,76.75,0.0,5.5,default,POINT (76.75 23.25),166
23.35,76.75,0.0,5.5,default,POINT (76.75 23.35),166
23.45,76.75,0.0,5.5,default,POINT (76.75 23.45),166
23.55,76.75,0.0,5.5,default,POINT (76.75 23.55),166
23.15,75.95,0.0,5.5,default,POINT (75.95 23.15),168
23.25,75.95,0.0,5.5,default,POINT (75.95 23.25),168
23.35,75.95,0.0,5.5,default,POINT (75.95 23.35),168
23.45,75.95,0.0,5.5,default,POINT (75.95 23.45),168
23.55,75.95,0.0,5.5,default,POINT (75.95 23.55),168
23.05,76.05,0.0,5.5,default,POINT (76.05 23.05),168
23.15,76.05,0.0,5.5,default,POINT (76.05 23.15),168
23.25,76.05,0.0,5.5,default,POINT (76.05 23.25),168
23.35,76.05,0.0,5.5,default,POINT (76.05 23.35),168
23.45,76.05,0.0,5.5,default,POINT (76.05 23.45),168
23.55,76.05,0.0,5.5,default,POINT (76.05 23.55),168
23.65,76.05,0.0,5.5,default,POINT (76.05 23.65),168
22.95,76.15,0.0,5.5,default,POINT (76.15000000000001 22.95),168
23.05,76.15,0.0,5.5,default,POINT (76.15000000000001 23.05),168
23.15,76.15,0.0,5.5,default,POINT (76.15000000000001 23.15),168
23.25,76.15,0.0,5.5,default,POINT (76.15000000000001 23.25),168
23.35,76.15,0.0,5.5,default,POINT (76.15000000000001 23.35),168
23.45,76.15,0.0,5.5,default,POINT (76.15000000000001 23.45),168
23.55,76.15,0.0,5.5,default,POINT (76.15000000000001 23.55),168
23.65,76.15,0.0,5.5,default,POINT (76.15000000000001 23.65),168
22.95,76.25,0.0,5.5,default,POINT (76.25 22.95),168
23.05,76.25,0.0,5.5,default,POINT (76.25 23.05),168
23.15,76.25,0.0,5.5,default,POINT (76.25 23.15),168
23.25,76.25,0.0,5.5,default,POINT (76.25 23.25),168
23.35,76.25,0.0,5.5,default,POINT (76.25 23.35),168
23.45,76.25,0.0,5.5,default,POINT (76.25 23.45),168
23.55,76.25,0.0,5.5,default,POINT (76.25 23.55),168
23.65,76.25,0.0,5.5,default,POINT (76.25 23.65),168
23.75,76.25,0.0,5.5,default,POINT (76.25 23.75),168
22.95,76.35,0.0,5.5,default,POINT (76.34999999999999 22.95),168
23.05,76.35,0.0,5.5,default,POINT (76.34999999999999 23.05),168
23.15,76.35,0.0,5.5,default,POINT (76.34999999999999 23.15),168
23.25,76.35,0.0,5.5,default,POINT (76.34999999999999 23.25),168
23.35,76.35,0.0,5.5,default,POINT (76.34999999999999 23.35),168
23.45,76.35,0.0,5.5,default,POINT (76.34999999999999 23.45),168
23.55,76.35,0.0,5.5,default,POINT (76.34999999999999 23.55),168
23.65,76.35,0.0,5.5,default,POINT (76.34999999999999 23.65),168
23.75,76.35,0.0,5.5,default,POINT (76.34999999999999 23.75),168
22.95,76.45,0.0,5.5,default,POINT (76.45 22.95),168
23.05,76.45,0.0,5.5,default,POINT (76.45 23.05),168
23.15,76.45,0.0,5.5,default,POINT (76.45 23.15),168
23.25,76.45,0.0,5.5,default,POINT (76.45 23.25),168
23.35,76.45,0.0,5.5,default,POINT (76.45 23.35),168
23.45,76.45,0.0,5.5,default,POINT (76.45 23.45),168
23.55,76.45,0.0,5.5,default,POINT (76.45 23.55),168
23.65,76.45,0.0,5.5,default,POINT (76.45 23.65),168
23.75,76.45,0.0,5.5,default,POINT (76.45 23.75),168
22.95,76.55,0.0,5.5,default,POINT (76.55 22.95),168
23.05,76.55,0.0,5.5,default,POINT (76.55 23.05),168
23.15,76.55,0.0,5.5,default,POINT (76.55 23.15),168
23.25,76.55,0.0,5.5,default,POINT (76.55 23.25),168
23.35,76.55,0.0,5.5,default,POINT (76.55 23.35),168
23.45,76.55,0.0,5.5,default,POINT (76.55 23.45),168
23.55,76.55,0.0,5.5,default,POINT (76.55 23.55),168
23.65,76.55,0.0,5.5,default,POINT (76.55 23.65),168
23.05,76.65,0.0,5.5,default,POINT (76.65000000000001 23.05),168
23.15,76.65,0.0,5.5,default,POINT (76.65000000000001 23.15),168
23.25,76.65,0.0,5.5,default,POINT (76.65000000000001 23.25),168
23.35,76.65,0.0,5.5,default,POINT (76.65000000000001 23.35),168
23.45,76.65,0.0,5.5,default,POINT (76.65000000000001 23.45),168
23.55,76.65,0.0,5.5,default,POINT (76.65000000000001 23.55),168
23.65,76.65,0.0,5.5,default,POINT (76.65000000000001 23.65),168
23.15,76.75,0.0,5.5,default,POINT (76.75 23.15),168
23.25,76.75,0.0,5.5,default,POINT (76.75 23.25),168
23.35,76.75,0.0,5.5,default,POINT (76.75 23.35),168
23.45,76.75,0.0,5.5,default,POINT (76.75 23.45),168
23.55,76.75,0.0,5.5,default,POINT (76.75 23.55),168
23.15,75.95,0.0,5.5,default,POINT (75.95 23.15),169
23.25,75.95,0.0,5.5,default,POINT (75.95 23.25),169
23.35,75.95,0.0,5.5,default,POINT (75.95 23.35),169
23.45,75.95,0.0,5.5,default,POINT (75.95 23.45),169
23.55,75.95,0.0,5.5,default,POINT (75.95 23.55),169
23.05,76.05,0.0,5.5,default,POINT (76.05 23.05),169
23.15,76.05,0.0,5.5,default,POINT (76.05 23.15),169
23.25,76.05,0.0,5.5,default,POINT (76.05 23.25),169
23.35,76.05,0.0,5.5,default,POINT (76.05 23.35),169
23.45,76.05,0.0,5.5,default,POINT (76.05 23.45),169
23.55,76.05,0.0,5.5,default,POINT (76.05 23.55),169
23.65,76.05,0.0,5.5,default,POINT (76.05 23.65),169
22.95,76.15,0.0,5.5,default,POINT (76.15000000000001 22.95),169
23.05,76.15,0.0,5.5,default,POINT (76.15000000000001 23.05),169
23.15,76.15,0.0,5.5,default,POINT (76.15000000000001 23.15),169
23.25,76.15,0.0,5.5,default,POINT (76.15000000000001 23.25),169
23.35,76.15,0.0,5.5,default,POINT (76.15000000000001 23.35),169
23.45,76.15,0.0,5.5,default,POINT (76.15000000000001 23.45),169
23.55,76.15,0.0,5.5,default,POINT (76.15000000000001 23.55),169
23.65,76.15,0.0,5.5,default,POINT (76.15000000000001 23.65),169
22.95,76.25,0.0,5.5,default,POINT (76.25 22.95),169
23.05,76.25,0.0,5.5,default,POINT (76.25 23.05),169
23.15,76.25,0.0,5.5,default,POINT (76.25 23.15),169
23.25,76.25,0.0,5.5,default,POINT (76.25 23.25),169
23.35,76.25,0.0,5.5,default,POINT (76.25 23.35),169
23.45,76.25,0.0,5.5,default,POINT (76.25 23.45),169
23.55,76.25,0.0,5.5,default,POINT (76.25 23.55),169
23.65,76.25,0.0,5.5,default,POINT (76.25 23.65),169
23.75,76.25,0.0,5.5,default,POINT (76.25 23.75),169
22.95,76.35,0.0,5.5,default,POINT (76.34999999999999 22.95),169
23.05,76.35,0.0,5.5,default,POINT (76.34999999999999 23.05),169
23.15,76.35,0.0,5.5,default,POINT (76.34999999999999 23.15),169
23.25,76.35,0.0,5.5,default,POINT (76.34999999999999 23.25),169
23.35,76.35,0.0,5.5,default,POINT (76.34999999999999 23.35),169
23.45,76.35,0.0,5.5,default,POINT (76.34999999999999 23.45),169
23.55,76.35,0.0,5.5,default,POINT (76.34999999999999 23.55),169
23.65,76.35,0.0,5.5,default,POINT (76.34999999999999 23.65),169
23.75,76.35,0.0,5.5,default,POINT (76.34999999999999 23.75),169
22.95,76.45,0.0,5.5,default,POINT (76.45 22.95),169
23.05,76.45,0.0,5.5,default,POINT (76.45 23.05),169
23.15,76.45,0.0,5.5,default,POINT (76.45 23.15),169
23.25,76.45,0.0,5.5,default,POINT (76.45 23.25),169
23.35,76.45,0.0,5.5,default,POINT (76.45 23.35),169
23.45,76.45,0.0,5.5,default,POINT (76.45 23.45),169
23.55,76.45,0.0,5.5,default,POINT (76.45 23.55),169
23.65,76.45,0.0,5.5,default,POINT (76.45 23.65),169
23.75,76.45,0.0,5.5,default,POINT (76.45 23.75),169
22.95,76.55,0.0,5.5,default,POINT (76.55 22.95),169
23.05,76.55,0.0,5.5,default,POINT (76.55 23.05),169
23.15,76.55,0.0,5.5,default,POINT (76.55 23.15),169
23.25,76.55,0.0,5.5,default,POINT (76.55 23.25),169
23.35,76.55,0.0,5.5,default,POINT (76.55 23.35),169
23.45,76.55,0.0,5.5,default,POINT (76.55 23.45),169
23.55,76.55,0.0,5.5,default,POINT (76.55 23.55),169
23.65,76.55,0.0,5.5,default,POINT (76.55 23.65),169
23.05,76.65,0.0,5.5,default,POINT (76.65000000000001 23.05),169
23.15,76.65,0.0,5.5,default,POINT (76.65000000000001 23.15),169
23.25,76.65,0.0,5.5,default,POINT (76.65000000000001 23.25),169
23.35,76.65,0.0,5.5,default,POINT (76.65000000000001 23.35),169
23.45,76.65,0.0,5.5,default,POINT (76.65000000000001 23.45),169
23.55,76.65,0.0,5.5,default,POINT (76.65000000000001 23.55),169
23.65,76.65,0.0,5.5,default,POINT (76.65000000000001 23.65),169
23.15,76.75,0.0,5.5,default,POINT (76.75 23.15),169
23.25,76.75,0.0,5.5,default,POINT (76.75 23.25),169
23.35,76.75,0.0,5.5,default,POINT (76.75 23.35),169
23.45,76.75,0.0,5.5,default,POINT (76.75 23.45),169
23.55,76.75,0.0,5.5,default,POINT (76.75 23.55),169
30.85,75.95,0.0,5.5,default,POINT (75.95 30.85),200
30.95,75.95,0.0,5.5,default,POINT (75.95 30.95),200
31.05,75.95,0.0,5.5,default,POINT (75.95 31.05),200
31.15,75.95,0.0,5.5,default,POINT (75.95 31.15),200
31.25,75.95,0.0,5.5,default,POINT (75.95 31.25),200
30.75,76.05,0.0,5.5,default,POINT (76.05 30.75),200
30.85,76.05,0.0,5.5,default,POINT (76.05 30.85),200
30.95,76.05,0.0,5.5,default,POINT (76.05 30.95),200
31.05,76.05,0.0,5.5,default,POINT (76.05 31.05),200
31.15,76.05,0.0,5.5,default,POINT (76.05 31.15),200
31.25,76.05,0.0,5.5,default,POINT (76.05 31.25),200
31.35,76.05,0.0,5.5,default,POINT (76.05 31.35),200
30.75,76.15,0.0,5.5,default,POINT (76.15000000000001 30.75),200
30.85,76.15,0.0,5.5,default,POINT (76.15000000000001 30.85),200
30.95,76.15,0.0,5.5,default,POINT (76.15000000000001 30.95),200
31.05,76.15,0.0,5.5,default,POINT (76.15000000000001 31.05),200
31.15,76.15,0.0,5.5,default,POINT (76.15000000000001 31.15),200
31.25,76.15,0.0,5.5,default,POINT (76.15000000000001 31.25),200
31.35,76.15,0.0,5.5,default,POINT (76.15000000000001 31.35),200
31.45,76.15,0.0,5.5,default,POINT (76.15000000000001 31.45),200
30.65,76.25,0.0,5.5,default,POINT (76.25 30.65),200
30.75,76.25,0.0,5.5,default,POINT (76.25 30.75),200
30.85,76.25,0.0,5.5,default,POINT (76.25 30.85),200
30.95,76.25,0.0,5.5,default,POINT (76.25 30.95),200
31.05,76.25,0.0,5.5,default,POINT (76.25 31.05),200
31.15,76.25,0.0,5.5,default,POINT (76.25 31.15),200
31.25,76.25,0.0,5.5,default,POINT (76.25 31.25),200
31.35,76.25,0.0,5.5,default,POINT (76.25 31.35),200
31.45,76.25,0.0,5.5,default,POINT (76.25 31.45),200
30.65,76.35,0.0,5.5,default,POINT (76.34999999999999 30.65),200
30.75,76.35,0.0,5.5,default,POINT (76.34999999999999 30.75),200
30.85,76.35,0.0,5.5,default,POINT (76.34999999999999 30.85),200
30.95,76.35,0.0,5.5,default,POINT (76.34999999999999 30.95),200
31.05,76.35,0.0,5.5,default,POINT (76.34999999999999 31.05),200
31.15,76.35,0.0,5.5,default,POINT (76.34999999999999 31.15),200
31.25,76.35,0.0,5.5,default,POINT (76.34999999999999 31.25),200
31.35,76.35,0.0,5.5,default,POINT (76.34999999999999 31.35),200
31.45,76.35,0.0,5.5,default,POINT (76.34999999999999 31.45),200
30.65,76.45,0.0,5.5,default,POINT (76.45 30.65),200
30.75,76.45,0.0,5.5,default,POINT (76.45 30.75),200
30.85,76.45,0.0,5.5,default,POINT (76.45 30.85),200
30.95,76.45,0.0,5.5,default,POINT (76.45 30.95),200
31.05,76.45,0.0,5.5,default,POINT (76.45 31.05),200
31.15,76.45,0.0,5.5,default,POINT (76.45 31.15),200
31.25,76.45,0.0,5.5,default,POINT (76.45 31.25),200
31.35,76.45,0.0,5.5,default,POINT (76.45 31.35),200
31.45,76.45,0.0,5.5,default,POINT (76.45 31.45),200
30.65,76.55,0.0,5.5,default,POINT (76.55 30.65),200
30.75,76.55,0.0,5.5,default,POINT (76.55 30.75),200
30.85,76.55,0.0,5.5,default,POINT (76.55 30.85),200
30.95,76.55,0.0,5.5,default,POINT (76.55 30.95),200
31.05,76.55,0.0,5.5,default,POINT (76.55 31.05),200
31.15,76.55,0.0,5.5,default,POINT (76.55 31.15),200
31.25,76.55,0.0,5.5,default,POINT (76.55 31.25),200
31.35,76.55,0.0,5.5,default,POINT (76.55 31.35),200
31.45,76.55,0.0,5.5,default,POINT (76.55 31.45),200
30.75,76.65,0.0,5.5,default,POINT (76.65000000000001 30.75),200
30.85,76.65,0.0,5.5,default,POINT (76.65000000000001 30.85),200
30.95,76.65,0.0,5.5,default,POINT (76.65000000000001 30.95),200
31.05,76.65,0.0,5.5,default,POINT (76.65000000000001 31.05),200
31.15,76.65,0.0,5.5,default,POINT (76.65000000000001 31.15),200
31.25,76.65,0.0,5.5,default,POINT (76.65000000000001 31.25),200
31.35,76.65,0.0,5.5,default,POINT (76.65000000000001 31.35),200
30.75,76.75,0.0,5.5,default,POINT (76.75 30.75),200
30.85,76.75,0.0,5.5,default,POINT (76.75 30.85),200
30.95,76.75,0.0,5.5,default,POINT (76.75 30.95),200
31.05,76.75,0.0,5.5,default,POINT (76.75 31.05),200
31.15,76.75,0.0,5.5,default,POINT (76.75 31.15),200
31.25,76.75,0.0,5.5,default,POINT (76.75 31.25),200
31.35,76.75,0.0,5.5,default,POINT (76.75 31.35),200
30.95,76.85,0.0,5.5,default,POINT (76.84999999999999 30.95),200
31.05,76.85,0.0,5.5,default,POINT (76.84999999999999 31.05),200
31.15,76.85,0.0,5.5,default,POINT (76.84999999999999 31.15),200
14.95,76.25,0.0,5.5,default,POINT (76.25 14.95),222
15.05,76.25,0.0,5.5,default,POINT (76.25 15.05),222
15.15,76.25,0.0,5.5,default,POINT (76.25 15.15),222
15.25,76.25,0.0,5.5,default,POINT (76.25 15.25),222
15.35,76.25,0.0,5.5,default,POINT (76.25 15.35),222
14.85,76.35,0.0,5.5,default,POINT (76.34999999999999 14.85),222
14.95,76.35,0.0,5.5,default,POINT (76.34999999999999 14.95),222
15.05,76.35,0.0,5.5,default,POINT (76.34999999999999 15.05),222
15.15,76.35,0.0,5.5,default,POINT (76.34999999999999 15.15),222
15.25,76.35,0.0,5.5,default,POINT (76.34999999999999 15.25),222
15.35,76.35,0.0,5.5,default,POINT (76.34999999999999 15.35),222
15.45,76.35,0.0,5.5,default,POINT (76.34999999999999 15.45),222
14.75,76.45,0.0,5.5,default,POINT (76.45 14.75),222
14.85,76.45,0.0,5.5,default,POINT (76.45 14.85),222
14.95,76.45,0.0,5.5,default,POINT (76.45 14.95),222
15.05,76.45,0.0,5.5,default,POINT (76.45 15.05),222
15.15,76.45,0.0,5.5,default,POINT (76.45 15.15),222
15.25,76.45,0.0,5.5,default,POINT (76.45 15.25),222
15.35,76.45,0.0,5.5,default,POINT (76.45 15.35),222
15.45,76.45,0.0,5.5,default,POINT (76.45 15.45),222
15.55,76.45,0.0,5.5,default,POINT (76.45 15.55),222
14.75,76.55,0.0,5.5,default,POINT (76.55 14.75),222
14.85,76.55,0.0,5.5,default,POINT (76.55 14.85),222
14.95,76.55,0.0,5.5,default,POINT (76.55 14.95),222
15.05,76.55,0.0,5.5,default,POINT (76.55 15.05),222
15.15,76.55,0.0,5.5,default,POINT (76.55 15.15),222
15.25,76.55,0.0,5.5,default,POINT (76.55 15.25),222
15.35,76.55,0.0,5.5,default,POINT (76.55 15.35),222
15.45,76.55,0.0,5.5,default,POINT (76.55 15.45),222
15.55,76.55,0.0,5.5,default,POINT (76.55 15.55),222
14.75,76.65,0.0,5.5,default,POINT (76.65000000000001 14.75),222
14.85,76.65,0.0,5.5,default,POINT (76.65000000000001 14.85),222
14.95,76.65,0.0,5.5,default,POINT (76.65000000000001 14.95),222
15.05,76.65,0.0,5.5,default,POINT (76.65000000000001 15.05),222
15.15,76.65,0.0,5.5,default,POINT (76.65000000000001 15.15),222
15.25,76.65,0.0,5.5,default,POINT (76.65000000000001 15.25),222
