gid,latitude,longitude,elevation,offshore,wrf_region,config
96223,25.182953,83.72193,80,0,0,default
703300,23.198586,87.79169,34,0,1,default
16266,22.262885999999998,85.81909,497,0,0,default
654180,20.650543,86.34434499999999,10,0,1,default
720059,24.924637,87.52585,77,0,1,default
123683,26.167907999999997,84.99204,63,0,0,default
657833,20.761063,85.78313399999999,61,0,1,default
114815,25.849358,85.70094,53,0,0,default
110376,25.689766,85.90771,46,0,0,default
132625,26.485603,86.46892,73,0,0,default
81442,24.647179,84.87389,129,0,0,default
108151,25.609879,85.84863,47,0,0,default
43647,23.270607000000002,84.75574499999999,647,0,0,default
79962,24.593475,84.93297,145,0,0,default
711181,24.01056,88.41197,19,0,1,default
63723,24.001213,86.79383,177,0,0,default
693093,22.135612,88.027985,4,0,1,default
701964,23.062767,86.99417,111,0,1,default
72591,24.324607999999998,86.08493,332,0,0,default
649593,20.512276,86.078514,17,0,1,default
690745,21.889153,88.323364,4,0,1,default
72600,24.324607999999998,86.35077,326,0,0,default
704336,23.307137,87.43724,56,0,1,default
132556,26.485603,84.43083,73,0,0,default
114094,25.822777,86.29169499999999,45,0,0,default
111081,25.716376999999998,84.84435,47,0,0,default
664207,20.95427,83.685974,135,0,1,default
712758,24.17234,88.55966,21,0,1,default
695720,22.40895,88.23475,6,0,1,default
94040,25.102737,84.90343,75,0,0,default
703037,23.171425,87.76215,37,0,1,default
108152,25.609879,85.87817,49,0,0,default
646792,20.42926,84.27672,582,0,1,default
97040,25.209671,85.96678,43,0,0,default
696204,22.463562,87.05325,56,0,1,default
31114,22.808525,86.64614,198,0,0,default
696755,22.518143,87.85076,10,0,1,default
695220,22.354324,88.94365,4,0,1,default
709833,23.87558,87.28955,104,0,1,default
134066,26.538459999999997,85.25788,68,0,0,default
71844,24.297691,85.90771,320,0,0,default
618846,19.568832,83.03615,800,0,1,default
627729,19.8469,82.20909,611,0,1,default
658782,20.788673,86.66926600000001,4,0,1,default
65896,24.082145999999998,85.316956,589,0,0,default
95558,25.15622,85.96678,43,0,0,default
28085,22.69957,84.72620400000001,550,0,0,default
44438,23.297745000000003,86.23262,259,0,0,default
689698,21.77948,88.352905,3,0,1,default
691276,21.943962,88.53013,5,0,1,default
118483,25.982193,84.60805500000001,60,0,0,default
106649,25.556587,85.25788,51,0,0,default
67423,24.136063,86.64614,259,0,0,default
95471,25.15622,83.39702,77,0,0,default
99243,25.289818,85.37603,54,0,0,default
635933,20.096748,85.39915,63,0,1,default
51071,23.54168,85.16926600000001,658,0,0,default
724515,25.379158,87.58492,28,0,1,default
126623,26.273909999999997,84.28314,69,0,0,default
616192,19.485313,83.06568,795,0,1,default
87426,24.86177,86.52799,153,0,0,default
77803,24.512878,86.82337,245,0,0,default
104458,25.476623999999997,86.20308,45,0,0,default
713024,24.199286999999998,88.67781,22,0,1,default
122937,26.141388,84.84435,60,0,0,default
122194,26.114876000000002,84.78528,61,0,0,default
689674,21.77948,87.64399999999999,5,0,1,default
125167,26.220924,85.05112,61,0,0,default
99192,25.289818,83.86961,74,0,0,default
142948,26.855118,84.9625,78,0,0,default
91045,24.995697,83.98776,102,0,0,default
8144,21.961876,86.67568,46,0,0,default
721398,25.058495,88.38244,31,0,1,default
707481,23.632263000000002,87.466774,62,0,1,default
101422,25.369919,84.07638,75,0,0,default
88169,24.888573,86.58707,110,0,0,default
605672,19.150818,83.09522,839,0,1,default
704364,23.307137,88.26429,14,0,1,default
123697,26.167907999999997,85.40556,58,0,0,default
79969,24.593475,85.13973,149,0,0,default
85165,24.781334,85.40556,105,0,0,default
707508,23.632263000000002,88.26429,15,0,1,default
134814,26.564873,85.46464499999999,66,0,0,default
131132,26.432709000000003,86.144005,65,0,0,default
59249,23.83921,85.96678,390,0,0,default
705160,23.388489,88.55966,12,0,1,default
725287,25.45919,87.1714,32,0,1,default
99263,25.289818,85.96678,42,0,0,default
710347,23.929579999999998,86.99417,162,0,1,default
654190,20.650543,86.639725,6,0,1,default
116285,25.902511999999998,85.3465,52,0,0,default
59275,23.83921,86.73476,170,0,0,default
723228,25.245651000000002,88.26429,34,0,1,default
134794,26.564873,84.87389,71,0,0,default
111128,25.716376999999998,86.23262,41,0,0,default
123668,26.167907999999997,84.54898,63,0,0,default
102933,25.423279,84.93297,59,0,0,default
92555,25.049232,84.81482,82,0,0,default
123664,26.167907999999997,84.43083,64,0,0,default
106692,25.556587,86.52799,40,0,0,default
95556,25.15622,85.90771,46,0,0,default
610976,19.318146,84.956085,20,0,1,default
693870,22.217674,87.76215,7,0,1,default
668831,21.092133,83.53828399999999,182,0,1,default
53322,23.622887,85.996315,274,0,0,default
127366,26.300385,84.34222,66,0,0,default
664183,20.95427,82.97706600000001,244,0,1,default
48841,23.460419,84.9625,660,0,0,default
102160,25.396599,83.98776,74,0,0,default
134829,26.564873,85.90771,65,0,0,default
127443,26.300385,86.61661,60,0,0,default
117798,25.955635,86.26215,45,0,0,default
99999,25.31652,85.81909,43,0,0,default
713513,24.253159,87.64399999999999,56,0,1,default
657841,20.761063,86.01944,110,0,1,default
725051,25.43251,87.93938,31,0,1,default
649573,20.512276,85.48776,81,0,1,default
95483,25.15622,83.751465,77,0,0,default
40698,23.162025,85.19881,635,0,0,default
644030,20.346199,83.44967,165,0,1,default
132617,26.485603,86.23262,67,0,0,default
647705,20.45694,84.27672,528,0,1,default
131142,26.432709000000003,86.43938399999999,66,0,0,default
695470,22.381645000000002,88.5892,5,0,1,default
87369,24.86177,84.84435,102,0,0,default
641405,20.2631,86.492035,4,0,1,default
69618,24.216904,85.81909,312,0,0,default
41440,23.189178,85.22834,650,0,0,default
720347,24.951424,88.29382,23,0,1,default
122947,26.141388,85.13973,59,0,0,default
90311,24.968918,84.19453,104,0,0,default
693325,22.162971,87.14186,28,0,1,default
97730,25.236404,84.460365,83,0,0,default
1377,21.71511,83.781006,194,0,0,default
114113,25.822777,86.852905,46,0,0,default
34069,22.917389,86.38031,256,0,0,default
713017,24.199286999999998,88.47105400000001,19,0,1,default
51125,23.54168,86.7643,177,0,0,default
97787,25.236404,86.144005,46,0,0,default
46612,23.379105,84.78528,678,0,0,default
714552,24.360832000000002,87.37816,200,0,1,default
700166,22.87239,88.057526,14,0,1,default
701998,23.062767,87.99845,23,0,1,default
701738,23.035591,88.057526,24,0,1,default
693090,22.135612,87.93938,5,0,1,default
689928,21.806915,87.4077,11,0,1,default
123691,26.167907999999997,85.22834,57,0,0,default
639512,20.207664,84.18811,684,0,1,default
112595,25.769585,85.78956,50,0,0,default
711164,24.01056,87.909836,32,0,1,default
62935,23.974228,85.40556,616,0,0,default
134827,26.564873,85.84863,62,0,0,default
106650,25.556587,85.287415,52,0,0,default
131803,26.459159999999997,84.07638,73,0,0,default
119215,26.00875,84.34222,60,0,0,default
134800,26.564873,85.05112,67,0,0,default
88103,24.888573,84.63759,98,0,0,default
107359,25.583244,84.34222,64,0,0,default
692305,22.053513,87.96891,6,0,1,default
108112,25.609879,84.69667,56,0,0,default
39223,23.107704000000002,85.40556,516,0,0,default
102255,25.396599,86.79383,35,0,0,default
139264,26.723297,85.58279399999999,70,0,0,default
654199,20.650543,86.90556,7,0,1,default
134775,26.564873,84.312675,74,0,0,default
34072,22.917389,86.46892,208,0,0,default
64457,24.028198,86.58707,231,0,0,default
707498,23.632263000000002,87.96891,24,0,1,default
77797,24.512878,86.64614,273,0,0,default
654971,20.678176999999998,82.62262,341,0,1,default
118551,25.982193,86.61661,49,0,0,default
105161,25.503288,85.08066,55,0,0,default
703039,23.171425,87.82123,34,0,1,default
33341,22.89019,86.7643,144,0,0,default
692554,22.080887,87.58492,2,0,1,default
95562,25.15622,86.08493,49,0,0,default
699097,22.763489,87.43724,41,0,1,default
714809,24.387741000000002,87.23048,163,0,1,default
134773,26.564873,84.2536,76,0,0,default
700967,22.954017999999998,88.50059,14,0,1,default
700433,22.899604999999998,88.205215,10,0,1,default
44412,23.297745000000003,85.46464499999999,629,0,0,default
700659,22.926819000000002,87.14186,74,0,1,default
681136,21.449959,86.787415,26,0,1,default
662466,20.899094,86.72833,4,0,1,default
707993,23.68637,87.11233,114,0,1,default
114839,25.849358,86.40984,45,0,0,default
688750,21.669724,86.99417,12,0,1,default
139254,26.723297,85.287415,77,0,0,default
649605,20.512276,86.43296,5,0,1,default
594412,18.787682,82.47493,621,0,1,default
693905,22.217674,88.79597,6,0,1,default
131848,26.459159999999997,85.40556,64,0,0,default
664194,20.95427,83.30198,187,0,1,default
68154,24.16301,86.35077,297,0,0,default
96282,25.182953,85.46464499999999,57,0,0,default
699377,22.790726,87.96891,14,0,1,default
91076,24.995697,84.90343,86,0,0,default
93330,25.075974,85.81909,58,0,0,default
133335,26.512040000000002,85.55325,62,0,0,default
689444,21.752052,88.26429,5,0,1,default
97003,25.209671,84.87389,68,0,0,default
111831,25.742989,85.11019,48,0,0,default
645039,20.373894,86.34434499999999,8,0,1,default
115529,25.875946,84.90343,55,0,0,default
711169,24.01056,88.057526,18,0,1,default
682082,21.477448000000003,86.75787,62,0,1,default
724519,25.379158,87.70308,27,0,1,default
723218,25.245651000000002,87.96891,31,0,1,default
92577,25.049232,85.46464499999999,67,0,0,default
66686,24.1091,86.7643,204,0,0,default
641368,20.2631,85.39915,72,0,1,default
111836,25.742989,85.25788,52,0,0,default
690470,21.861748000000002,87.93938,6,0,1,default
719286,24.844246,87.909836,25,0,1,default
42913,23.243470000000002,84.9625,683,0,0,default
