gid,latitude,longitude,elevation,offshore,wrf_region,config
407485,10.972733,78.191986,105,0,1,default
580017,18.311629999999997,83.80412,50,0,1,default
414649,11.291527,77.51263,296,0,1,default
528348,16.337929000000003,75.00194,559,0,1,default
580674,18.339668,78.39875,490,0,1,default
482696,14.315475,79.78702,29,0,1,default
451169,12.908821000000001,78.5169,774,0,1,default
439471,12.390053,79.01904,199,0,1,default
551904,17.299232,77.896614,602,0,1,default
562338,17.693619,79.2258,338,0,1,default
476192,14.029091000000001,79.49164,161,0,1,default
567698,17.890495,77.896614,548,0,1,default
348934,8.381530999999999,78.01476,14,0,1,default
558535,17.552872,78.07384,550,0,1,default
468972,13.713645999999999,75.88806,720,0,1,default
396318,10.47937,78.457825,183,0,1,default
527738,16.309578,76.56743,419,0,1,default
528521,16.337929000000003,80.11193,88,0,1,default
533779,16.564552,77.54216,381,0,1,default
488480,14.572899,78.25106,217,0,1,default
584897,18.479797,78.5169,584,0,1,default
561509,17.665482,77.18771,644,0,1,default
513371,15.684921,76.95141600000001,361,0,1,default
506436,15.371872,79.9347,21,0,1,default
456956,13.167801,78.22153,816,0,1,default
595158,18.815642999999998,79.13719,190,0,1,default
503164,15.229416,76.80373,472,0,1,default
480654,14.229591000000001,77.01049,593,0,1,default
591705,18.703773,78.457825,363,0,1,default
540583,16.847466,78.044304,603,0,1,default
556468,17.46836,82.77031,18,0,1,default
414012,11.262566,77.92615500000001,195,0,1,default
447207,12.736015,76.47881,843,0,1,default
475381,14.000420000000002,74.677025,761,0,1,default
361335,8.93634,76.774185,28,0,1,default
493589,14.801483,76.6265,577,0,1,default
400297,10.653587,79.19626600000001,42,0,1,default
537919,16.734351999999998,80.023315,47,0,1,default
512171,15.628036499999999,79.49164,144,0,1,default
431650,12.0436325,79.78702,16,0,1,default
502583,15.200920000000002,78.31014,188,0,1,default
553396,17.355629,78.90089,359,0,1,default
491624,14.715797,75.6813,541,0,1,default
512708,15.6564865,76.360664,541,0,1,default
505040,15.314903,76.212975,532,0,1,default
535890,16.649467,80.17100500000001,29,0,1,default
512695,15.6564865,75.97668,610,0,1,default
447320,12.736015,79.81655,58,0,1,default
554078,17.38382,77.42401,445,0,1,default
468353,13.684952,76.53789,755,0,1,default
494898,14.858589000000002,77.3354,367,0,1,default
548319,17.158173,78.54644,598,0,1,default
470959,13.799721,77.66032,696,0,1,default
491657,14.715797,76.65604,566,0,1,default
398274,10.56649,77.808,241,0,1,default
410761,11.117683,78.2806,156,0,1,default
529748,16.394607999999998,77.0991,381,0,1,default
442730,12.534264,78.87135,670,0,1,default
487170,14.515723999999999,77.808,338,0,1,default
449183,12.822433,77.27633,782,0,1,default
534525,16.592865,79.6984,108,0,1,default
567086,17.862389,82.82938399999999,65,0,1,default
569333,17.946709,79.81655,247,0,1,default
401562,10.711639,77.71939,274,0,1,default
428368,11.899155,79.46210500000001,47,0,1,default
612548,19.373886,79.55071,199,0,1,default
433499,12.13028,76.44927,677,0,1,default
485897,14.458526999999998,78.48736600000001,181,0,1,default
538435,16.762634,75.208694,567,0,1,default
512736,15.6564865,77.18771,398,0,1,default
454421,13.052742,79.2258,240,0,1,default
506371,15.371872,78.01476,438,0,1,default
560746,17.637337,77.01049,623,0,1,default
506412,15.371872,79.2258,193,0,1,default
546836,17.101715,76.8628,425,0,1,default
577359,18.227493,78.635056,500,0,1,default
489772,14.630073999999999,78.191986,233,0,1,default
385065,9.985214,77.45355,311,0,1,default
505152,15.314903,79.52118,76,0,1,default
514069,15.713356,78.5169,239,0,1,default
546286,17.073479000000003,81.559265,100,0,1,default
531135,16.451271,78.66459,447,0,1,default
525130,16.196151999999998,77.54216,415,0,1,default
459436,13.282822,75.947136,871,0,1,default
458923,13.254074,79.63933,89,0,1,default
451130,12.908821000000001,77.36494,824,0,1,default
495472,14.887138,75.32685,545,0,1,default
552558,17.327438,75.71084,460,0,1,default
608111,19.234505,77.86707,392,0,1,default
484601,14.401314000000001,78.5169,194,0,1,default
470332,13.771034,78.13291,665,0,1,default
543386,16.960503,78.9895,288,0,1,default
524455,16.167786,77.069565,399,0,1,default
531719,16.479599,76.18343,537,0,1,default
552686,17.327438,79.49164,207,0,1,default
381122,9.810630999999999,77.95569,133,0,1,default
539287,16.790909,80.23008,71,0,1,default
503731,15.257912,74.88379,577,0,1,default
396965,10.508415,78.10338,295,0,1,default
579027,18.283585000000002,79.343956,255,0,1,default
536441,16.677765,76.44927,519,0,1,default
509498,15.514221,76.24251600000001,615,0,1,default
532427,16.507920000000002,77.30586,360,0,1,default
538469,16.762634,76.212975,533,0,1,default
427013,11.841339,78.01476,361,0,1,default
398943,10.595528,78.10338,287,0,1,default
549790,17.214607,79.60979,202,0,1,default
354801,8.644432,77.66032,55,0,1,default
467194,13.627548,80.023315,3,0,1,default
476775,14.057732000000001,77.5717,592,0,1,default
512108,15.628036499999999,77.630775,424,0,1,default
446593,12.707207,77.54216,842,0,1,default
490427,14.658646,78.457825,182,0,1,default
447955,12.764832,79.343956,134,0,1,default
492342,14.744361999999999,77.83754,352,0,1,default
512045,15.628036499999999,75.76991,607,0,1,default
483891,14.372704,76.71511,567,0,1,default
523058,16.111038,74.64748399999999,692,0,1,default
381782,9.839737,77.95569,131,0,1,default
358073,8.790413000000001,77.45355,82,0,1,default
521942,16.054276,80.46638,8,0,1,default
533935,16.564552,82.15002,4,0,1,default
480023,14.200966000000001,77.5717,524,0,1,default
494328,14.830039999999999,79.46210500000001,105,0,1,default
492361,14.744361999999999,78.39875,269,0,1,default
513315,15.684921,75.29731,591,0,1,default
573294,18.08715,78.753204,550,0,1,default
477389,14.086395000000001,76.50835,677,0,1,default
512106,15.628036499999999,77.5717,400,0,1,default
476089,14.029091000000001,76.44927,748,0,1,default
447224,12.736015,76.98095,659,0,1,default
558699,17.552872,82.91799,46,0,1,default
481282,14.258224499999999,76.360664,735,0,1,default
517960,15.883888,78.66459,304,0,1,default
549096,17.186394,80.34823,94,0,1,default
349573,8.410744000000001,77.630775,87,0,1,default
551910,17.299232,78.07384,668,0,1,default
419842,11.523163,77.60124,203,0,1,default
521848,16.054276,77.68985,351,0,1,default
565370,17.806151999999997,77.98523,531,0,1,default
424370,11.725685,77.01049,841,0,1,default
502570,15.200920000000002,77.92615500000001,532,0,1,default
541939,16.903992000000002,77.30586,619,0,1,default
542596,16.932251,76.212975,509,0,1,default
492341,14.744361999999999,77.808,309,0,1,default
572471,18.059074,78.25106,455,0,1,default
489781,14.630073999999999,78.457825,181,0,1,default
473474,13.914429,75.71084,576,0,1,default
377178,9.635947999999999,78.2806,81,0,1,default
406176,10.914726,78.22153,117,0,1,default
580015,18.311629999999997,83.74505,68,0,1,default
360715,8.907166,77.86707,75,0,1,default
411460,11.1466675,79.63933,10,0,1,default
561711,17.665482,83.1543,18,0,1,default
356737,8.732033,76.774185,31,0,1,default
400887,10.68261,77.18771,376,0,1,default
579008,18.283585000000002,78.78274,395,0,1,default
361353,8.93634,77.30586,167,0,1,default
571667,18.030983,78.25106,442,0,1,default
551289,17.271027,81.17528,159,0,1,default
427705,11.8702545,79.166725,93,0,1,default
531017,16.451271,75.17916,572,0,1,default
557097,17.496536,79.52118,253,0,1,default
563155,17.721764,80.79129,94,0,1,default
537191,16.706062,78.57597,457,0,1,default
517228,15.855483999999999,76.27205,590,0,1,default
443397,12.563095,79.314415,136,0,1,default
497391,14.972763,75.238235,601,0,1,default
475508,14.000420000000002,78.42829,427,0,1,default
475445,14.000420000000002,76.56743,630,0,1,default
517981,15.883888,79.28488,148,0,1,default
541927,16.903992000000002,76.95141600000001,382,0,1,default
393040,10.334106,79.01904,66,0,1,default
417886,11.436325,77.21725,272,0,1,default
595984,18.843597,78.13291,374,0,1,default
481310,14.258224499999999,77.18771,615,0,1,default
528419,16.337929000000003,77.0991,388,0,1,default
449816,12.851227,76.80373,758,0,1,default
462722,13.426514000000001,79.07812,377,0,1,default
515960,15.798637,77.12864,369,0,1,default
429672,11.956963,79.343956,82,0,1,default
429688,11.956963,79.81655,23,0,1,default
463928,13.483970999999999,77.24679,797,0,1,default
485297,14.429916,79.90517,38,0,1,default
513340,15.684921,76.03575,666,0,1,default
445328,12.649567,78.605515,385,0,1,default
517244,15.855483999999999,76.74465,423,0,1,default
616040,19.485313,78.57597,423,0,1,default
439421,12.390053,77.54216,728,0,1,default
484483,14.401314000000001,75.03147,590,0,1,default
570107,17.974808,79.314415,381,0,1,default
482608,14.315475,77.18771,594,0,1,default
462085,13.397781,79.01904,423,0,1,default
457563,13.196564000000002,77.24679,957,0,1,default
543979,16.988754,75.82899,527,0,1,default
466492,13.598839000000002,78.07384,729,0,1,default
526554,16.252876,80.64361,13,0,1,default
476705,14.057732000000001,75.504074,654,0,1,default
447848,12.764832,76.18343,883,0,1,default
516706,15.827064499999999,80.05286,45,0,1,default
521736,16.054276,74.38164499999999,691,0,1,default
563132,17.721764,80.11193,261,0,1,default
557796,17.524704,78.22153,531,0,1,default
393679,10.363167,78.42829,212,0,1,default
546090,17.073479000000003,75.76991,624,0,1,default
453147,12.995178,79.6984,82,0,1,default
540721,16.847466,82.12048,6,0,1,default
476102,14.029091000000001,76.83326,623,0,1,default
571631,18.030983,77.18771,568,0,1,default
598788,18.927444,84.5721,14,0,1,default
474754,13.971764000000002,75.29731,664,0,1,default
495530,14.887138,77.04002,450,0,1,default
487781,14.544319,76.74465,540,0,1,default
474881,13.971764000000002,79.04858,737,0,1,default
432881,12.101402,77.51263,604,0,1,default
586594,18.53582,78.57597,467,0,1,default
406877,10.943733,79.58025,16,0,1,default
523931,16.139412,81.027596,7,0,1,default
439386,12.390053,76.50835,779,0,1,default
547670,17.129944000000002,80.49592,95,0,1,default
503737,15.257912,75.06101,575,0,1,default
546100,17.073479000000003,76.065285,464,0,1,default
535747,16.649467,75.947136,611,0,1,default
506377,15.371872,78.191986,259,0,1,default
459432,13.282822,75.82899,1023,0,1,default
537933,16.734351999999998,80.436844,46,0,1,default
551188,17.271027,78.191986,606,0,1,default
496251,14.915679999999998,79.40303,108,0,1,default
412739,11.20462,78.84181,135,0,1,default
424441,11.725685,79.10765,105,0,1,default
521891,16.054276,78.95997,662,0,1,default
385749,10.014305,78.16245,152,0,1,default
384405,9.956123,77.45355,320,0,1,default
540524,16.847466,76.30159,482,0,1,default
515937,15.798637,76.44927,551,0,1,default
525732,16.224518,75.85852,582,0,1,default
562348,17.693619,79.52118,269,0,1,default
486509,14.487122,77.42401,467,0,1,default
586643,18.53582,80.023315,141,0,1,default
454443,13.052742,79.875626,54,0,1,default
391670,10.275986,77.51263,1509,0,1,default
498130,15.001289000000002,78.191986,239,0,1,default
486520,14.487122,77.748924,349,0,1,default
551176,17.271027,77.83754,551,0,1,default
464533,13.512695,76.3902,761,0,1,default
470987,13.799721,78.48736600000001,662,0,1,default
499431,15.058342000000001,78.95997,181,0,1,default
463964,13.483970999999999,78.31014,822,0,1,default
479319,14.172325,75.97668,621,0,1,default
350886,8.469185000000001,77.896614,24,0,1,default
545415,17.045242000000002,76.71511,446,0,1,default
428922,11.928061999999999,76.50835,757,0,1,default
546955,17.101715,80.37777,74,0,1,default
421190,11.581039,79.07812,79,0,1,default
444008,12.591919,78.10338,634,0,1,default
406875,10.943733,79.52118,16,0,1,default
437493,12.303497,78.5169,362,0,1,default
364658,9.082207,77.748924,91,0,1,default
459529,13.282822,78.69413,690,0,1,default
491739,14.715797,79.07812,144,0,1,default
566241,17.834267,80.82083,80,0,1,default
438828,12.361206,79.314415,128,0,1,default
429028,11.928061999999999,79.63933,24,0,1,default
479358,14.172325,77.12864,698,0,1,default
426419,11.812431,79.75748,9,0,1,default
526381,16.252876,75.53361,547,0,1,default
554798,17.412010000000002,76.98095,458,0,1,default
535164,16.621170000000003,78.66459,431,0,1,default
543302,16.960503,76.50835,437,0,1,default
491036,14.687218,77.36494,487,0,1,default
376521,9.606827000000001,78.31014,71,0,1,default
440085,12.4189,77.86707,896,0,1,default
407493,10.972733,78.42829,95,0,1,default
573249,18.08715,77.42401,539,0,1,default
561510,17.665482,77.21725,650,0,1,default
474259,13.9431,79.81655,47,0,1,default
527063,16.281226999999998,76.1539,533,0,1,default
448606,12.7936325,79.40303,135,0,1,default
456289,13.139045999999999,77.45355,894,0,1,default
506278,15.371872,75.26778,597,0,1,default
395698,10.450325,79.63933,-1,0,1,default
563995,17.749893,82.91799,42,0,1,default
532329,16.507920000000002,74.41119,544,0,1,default
419822,11.523163,77.01049,296,0,1,default
462056,13.397781,78.16245,845,0,1,default
557017,17.496536,77.15817,544,0,1,default
478696,14.143676999999999,76.774185,568,0,1,default
579794,18.311629999999997,77.21725,608,0,1,default
533066,16.53624,76.360664,564,0,1,default
558684,17.552872,82.47493,104,0,1,default
410746,11.117683,77.83754,158,0,1,default
496776,14.9442215,75.97668,617,0,1,default
447956,12.764832,79.37349,136,0,1,default
492390,14.744361999999999,79.25534,182,0,1,default
504373,15.286407,75.17916,633,0,1,default
570030,17.974808,77.04002,592,0,1,default
533200,16.53624,80.31869499999999,36,0,1,default
534449,16.592865,77.45355,369,0,1,default
531675,16.479599,74.88379,590,0,1,default
440751,12.447754,78.22153,468,0,1,default
603803,19.095009,79.25534,370,0,1,default
549731,17.214607,77.86707,575,0,1,default
575740,18.171364,79.10765,336,0,1,default
513462,15.684921,79.63933,83,0,1,default
607241,19.206612,77.95569,371,0,1,default
404827,10.85672,77.12864,397,0,1,default
582323,18.395737,77.36494,469,0,1,default
523079,16.111038,75.26778,669,0,1,default
442040,12.5054245,77.748924,888,0,1,default
511440,15.5995865,76.8628,380,0,1,default
455031,13.081512,78.25106,804,0,1,default
489708,14.630073999999999,76.30159,642,0,1,default
439400,12.390053,76.921875,687,0,1,default
417311,11.4073715,79.37349,43,0,1,default
520464,15.997498,75.53361,635,0,1,default
439436,12.390053,77.98523,587,0,1,default
463951,13.483970999999999,77.92615500000001,861,0,1,default
534605,16.592865,82.06141,10,0,1,default
483341,14.344092999999999,79.63933,56,0,1,default
554079,17.38382,77.45355,476,0,1,default
456246,13.139045999999999,76.18343,978,0,1,default
368616,9.257172,77.98523,50,0,1,default
407423,10.972733,76.360664,104,0,1,default
500620,15.115379,76.50835,617,0,1,default
511399,15.5995865,75.651764,595,0,1,default
405538,10.885727000000001,78.753204,62,0,1,default
587438,18.56382,78.39875,396,0,1,default
406846,10.943733,78.66459,89,0,1,default
556343,17.46836,79.07812,341,0,1,default
399610,10.6245575,78.36922,182,0,1,default
519994,15.969101,80.96852,4,0,1,default
513935,15.713356,74.558876,669,0,1,default
577399,18.227493,79.81655,236,0,1,default
554807,17.412010000000002,77.24679,548,0,1,default
509486,15.514221,75.88806,632,0,1,default
550502,17.242820000000002,79.314415,238,0,1,default
478011,14.115044000000001,75.71084,568,0,1,default
517909,15.883888,77.15817,363,0,1,default
465231,13.541412,78.31014,775,0,1,default
517874,15.883888,76.12436,618,0,1,default
535236,16.621170000000003,80.79129,49,0,1,default
528427,16.337929000000003,77.3354,363,0,1,default
540616,16.847466,79.01904,271,0,1,default
437437,12.303497,76.8628,668,0,1,default
434828,12.188034,77.01049,630,0,1,default
381113,9.810630999999999,77.68985,222,0,1,default
530427,16.42295,77.483086,335,0,1,default
577388,18.227493,79.49164,246,0,1,default
469702,13.742339999999999,78.48736600000001,627,0,1,default
525159,16.196151999999998,78.39875,303,0,1,default
456284,13.139045999999999,77.30586,866,0,1,default
487171,14.515723999999999,77.83754,322,0,1,default
506905,15.400352499999999,75.00194,685,0,1,default
500717,15.115379,79.37349,131,0,1,default
558528,17.552872,77.86707,607,0,1,default
551138,17.271027,76.71511,449,0,1,default
510250,15.542679000000001,79.58025,134,0,1,default
616039,19.485313,78.54644,405,0,1,default
546996,17.101715,81.588806,32,0,1,default
443972,12.591919,77.04002,635,0,1,default
580703,18.339668,79.25534,274,0,1,default
539906,16.819191,78.31014,528,0,1,default
408129,11.001732,77.86707,155,0,1,default
533180,16.53624,79.72794,115,0,1,default
509487,15.514221,75.9176,620,0,1,default
453693,13.023956,76.774185,842,0,1,default
546968,17.101715,80.76176,140,0,1,default
521754,16.054276,74.91332,612,0,1,default
535766,16.649467,76.50835,529,0,1,default
442656,12.534264,76.68558,747,0,1,default
491118,14.687218,79.78702,59,0,1,default
510262,15.542679000000001,79.9347,36,0,1,default
474785,13.971764000000002,76.212975,727,0,1,default
526363,16.252876,75.00194,559,0,1,default
551888,17.299232,77.42401,435,0,1,default
369961,9.315468,78.84181,3,0,1,default
595983,18.843597,78.10338,360,0,1,default
534395,16.592865,75.85852,615,0,1,default
446614,12.707207,78.16245,568,0,1,default
460712,13.340309,76.00621,843,0,1,default
540612,16.847466,78.90089,335,0,1,default
396926,10.508415,76.95141600000001,277,0,1,default
474876,13.971764000000002,78.90089,304,0,1,default
539153,16.790909,76.27205,525,0,1,default
524420,16.167786,76.03575,498,0,1,default
501850,15.172409,75.35638399999999,650,0,1,default
492966,14.772926000000002,77.24679,472,0,1,default
403481,10.798698,76.18343,15,0,1,default
352847,8.556824,77.92615500000001,27,0,1,default
504526,15.286407,79.6984,77,0,1,default
492308,14.744361999999999,76.83326,550,0,1,default
488463,14.572899,77.748924,387,0,1,default
539214,16.790909,78.07384,603,0,1,default
554175,17.38382,80.28915400000001,146,0,1,default
378483,9.694183,77.896614,125,0,1,default
549747,17.214607,78.339676,584,0,1,default
473613,13.914429,79.81655,48,0,1,default
541922,16.903992000000002,76.80373,447,0,1,default
355456,8.673637,77.66032,47,0,1,default
443950,12.591919,76.3902,770,0,1,default
474180,13.9431,77.483086,600,0,1,default
523096,16.111038,75.76991,551,0,1,default
507705,15.428825,79.84609,26,0,1,default
513471,15.684921,79.90517,48,0,1,default
558598,17.552872,79.9347,194,0,1,default
438765,12.361206,77.45355,561,0,1,default
487189,14.515723999999999,78.36922,220,0,1,default
487833,14.544319,78.2806,211,0,1,default
574898,18.143303,78.2806,521,0,1,default
511493,15.5995865,78.42829,231,0,1,default
438155,12.332344,78.753204,297,0,1,default
449847,12.851227,77.71939,886,0,1,default
533003,16.53624,74.499794,550,0,1,default
358728,8.819611,77.39448,107,0,1,default
373226,9.461182,78.10338,95,0,1,default
602082,19.039170000000002,79.66887,155,0,1,default
540570,16.847466,77.66032,476,0,1,default
463297,13.455245999999999,77.3354,757,0,1,default
406792,10.943733,77.069565,419,0,1,default
471616,13.828407,78.044304,674,0,1,default
346973,8.293854,77.71939,44,0,1,default
547631,17.129944000000002,79.343956,216,0,1,default
551171,17.271027,77.68985,468,0,1,default
540478,16.847466,74.94286,609,0,1,default
