gid,latitude,longitude,elevation,timezone,config
33197,24.75,77.05,0,5.5,default
34177,23.75,77.35,0,5.5,default
18980,22.05,72.75,0,5.5,default
16691,24.15,72.05,0,5.5,default
39153,26.35,78.85,0,5.5,default
49667,21.75,82.05,0,5.5,default
27215,20.55,75.25,0,5.5,default
16031,24.15,71.85,0,5.5,default
36838,25.85,78.15,0,5.5,default
35506,24.65,77.75,0,5.5,default
40103,22.35,79.15,0,5.5,default
39120,23.05,78.85,0,5.5,default
27859,18.95,75.45,0,5.5,default
27568,22.85,75.35,0,5.5,default
51312,21.25,82.55,0,5.5,default
23939,22.95,74.25,0,5.5,default
47347,20.75,81.35,0,5.5,default
13698,21.85,71.15,0,5.5,default
43072,22.25,80.05,0,5.5,default
27533,19.35,75.35,0,5.5,default
18654,22.45,72.65,0,5.5,default
34479,20.95,77.45,0,5.5,default
32195,23.55,76.75,0,5.5,default
24542,17.25,74.45,0,5.5,default
25219,18.95,74.65,0,5.5,default
34525,25.55,77.45,0,5.5,default
39428,20.85,78.95,0,5.5,default
31491,19.15,76.55,0,5.5,default
15355,22.55,71.65,0,5.5,default
42069,20.95,79.75,0,5.5,default
42091,23.15,79.75,0,5.5,default
40107,22.75,79.15,0,5.5,default
12399,23.95,70.75,0,5.5,default
8434,23.45,69.55,0,5.5,default
13694,21.45,71.15,0,5.5,default
53958,21.85,83.35,0,5.5,default
49354,23.45,81.95,0,5.5,default
24254,21.45,74.35,0,5.5,default
52319,22.95,82.85,0,5.5,default
28843,18.35,75.75,0,5.5,default
39439,21.95,78.95,0,5.5,default
27565,22.55,75.35,0,5.5,default
20588,17.85,73.25,0,5.5,default
8092,22.25,69.45,0,5.5,default
34859,25.95,77.55,0,5.5,default
47029,21.95,81.25,0,5.5,default
27580,24.05,75.35,0,5.5,default
34851,25.15,77.55,0,5.5,default
40129,24.95,79.15,0,5.5,default
13057,23.75,70.95,0,5.5,default
46352,20.25,81.05,0,5.5,default
26236,21.65,74.95,0,5.5,default
30517,20.75,76.25,0,5.5,default
28842,18.25,75.75,0,5.5,default
13380,23.05,71.05,0,5.5,default
27908,23.85,75.45,0,5.5,default
36115,19.55,77.95,0,5.5,default
42415,22.55,79.85,0,5.5,default
37169,25.95,78.25,0,5.5,default
23925,21.55,74.25,0,5.5,default
53296,21.65,83.15,0,5.5,default
31485,18.55,76.55,0,5.5,default
29200,21.05,75.85,0,5.5,default
22291,23.15,73.75,0,5.5,default
23585,20.55,74.15,0,5.5,default
48693,23.35,81.75,0,5.5,default
10411,23.15,70.15,0,5.5,default
35471,21.15,77.75,0,5.5,default
29199,20.95,75.85,0,5.5,default
31499,19.95,76.55,0,5.5,default
27870,20.05,75.45,0,5.5,default
28173,17.35,75.55,0,5.5,default
37805,23.55,78.45,0,5.5,default
35143,21.35,77.65,0,5.5,default
25202,17.25,74.65,0,5.5,default
38767,20.75,78.75,0,5.5,default
24221,18.15,74.35,0,5.5,default
35139,20.95,77.65,0,5.5,default
24213,17.35,74.35,0,5.5,default
21627,22.75,73.55,0,5.5,default
8421,22.15,69.55,0,5.5,default
47055,24.55,81.25,0,5.5,default
8111,24.15,69.45,0,5.5,default
55615,22.55,83.85,0,5.5,default
28870,21.05,75.75,0,5.5,default
17325,21.55,72.25,0,5.5,default
8428,22.85,69.55,0,5.5,default
16331,21.15,71.95,0,5.5,default
50328,21.85,82.25,0,5.5,default
21960,23.05,73.65,0,5.5,default
13052,23.25,70.95,0,5.5,default
41769,23.95,79.65,0,5.5,default
24928,22.85,74.55,0,5.5,default
25922,23.25,74.85,0,5.5,default
17333,22.35,72.25,0,5.5,default
24597,22.75,74.45,0,5.5,default
22217,15.75,73.75,0,5.5,default
