,gid,latitude,longitude,elevation,offshore,wrf_region,config
69498,602967,19.067085000000002,80.20054,162,0,1,default
36303,55204,23.704048,75.92402,498,0,0,default
5401,8537,21.989265,76.39662,299,0,0,default
97438,680576,21.449959,70.24639,26,0,1,default
8830,13777,22.180854999999998,77.96211,388,0,0,default
74427,619643,19.596657,80.37777,271,0,1,default
97073,679726,21.422462,73.05246,26,0,1,default
34301,52099,23.595825,71.759224,27,0,0,default
77062,627583,19.8469,77.896614,344,0,1,default
35556,53918,23.649948000000002,81.71338,551,0,0,default
45951,72458,24.324607999999998,82.15644,305,0,0,default
3877,6220,21.907073999999998,73.620094,39,0,0,default
72474,613345,19.401749,77.12864,398,0,1,default
17936,27823,22.69957,76.98737,314,0,0,default
95646,676290,21.312431,82.91799,269,0,1,default
3995,6338,21.907073999999998,77.10552,633,0,0,default
79955,635681,20.096748,77.95569,313,0,1,default
69875,604516,19.12291,74.64748399999999,680,0,1,default
99362,684515,21.559883,74.529335,189,0,1,default
38889,59168,23.83921,83.57424,537,0,0,default
64920,586429,18.53582,73.702286,563,0,1,default
47926,78156,24.53975,75.36281,538,0,0,default
11671,18128,22.344872,75.156044,261,0,0,default
5877,9277,22.016655,76.36708,293,0,0,default
12596,19551,22.399498,73.41333,65,0,0,default
97799,680951,21.449959,81.32297,277,0,1,default
15253,23512,22.535973000000002,80.97494,593,0,0,default
73458,616818,19.513153,75.445,460,0,1,default
20295,31485,22.835747,75.71725500000001,533,0,0,default
11649,18106,22.344872,74.50622,284,0,0,default
91634,667649,21.064567999999998,76.065285,214,0,1,default
14217,21945,22.4814,78.46425,982,0,0,default
70568,607079,19.206612,73.17061,33,0,1,default
23551,36128,22.998993,81.53615,837,0,0,default
16376,25452,22.617798,72.615814,19,0,0,default
10543,16502,22.290222,70.90264,155,0,0,default
13158,20368,22.426804,75.65818,639,0,0,default
16641,25717,22.617798,80.44326,504,0,0,default
9657,15119,22.235557999999997,73.82685,112,0,0,default
17206,26555,22.645058,83.3084,572,0,0,default
2994,4806,21.852257,75.62865,244,0,0,default
20121,31311,22.835747,70.57773,13,0,0,default
40276,61665,23.947235,69.78021,76,0,0,default
72388,613259,19.401749,74.58841,538,0,1,default
19780,30720,22.808525,75.008354,472,0,0,default
73978,618564,19.568832,74.70656,514,0,1,default
81003,638484,20.179947,80.584526,389,0,1,default
30590,46425,23.379105,79.26176,396,0,0,default
81272,639335,20.207664,78.95997,196,0,1,default
54967,127152,26.300385,78.02119,260,0,0,default
23406,35983,22.998993,77.253204,502,0,0,default
46395,73794,24.378426,77.843956,463,0,0,default
44150,68613,24.189964,78.02119,394,0,0,default
18821,29243,22.754058999999998,75.156044,534,0,0,default
43930,68027,24.16301,82.5995,491,0,0,default
8632,13572,22.180854999999998,71.90691,22,0,0,default
23419,35996,22.998993,77.6372,454,0,0,default
41994,64668,24.055168,70.932175,-1,0,0,default
