,gid,latitude,longitude,elevation,offshore,wrf_region,config
32265,678280,21.367455,86.078514,189,0,1,default
7315,54763,23.677001999999998,84.78528,501,0,0,default
36370,698616,22.709,88.64828,9,0,1,default
18866,136277,26.617714000000003,84.90343,66,0,0,default
41043,719284,24.844246,87.85076,32,0,1,default
14558,101419,25.369919,83.98776,76,0,0,default
14590,101451,25.369919,84.93297,61,0,0,default
11417,81427,24.647179,84.43083,130,0,0,default
16140,113357,25.79618,86.40984,44,0,0,default
15684,109597,25.66314,84.78528,60,0,0,default
19415,145899,26.96048,84.578514,77,0,0,default
32195,678210,21.367455,84.01088,161,0,1,default
5367,39951,23.134872,85.021576,611,0,0,default
11322,80705,24.620338,84.99204,134,0,0,default
36689,699892,22.845177,87.70308,12,0,1,default
2593,17706,22.317543,84.578514,207,0,0,default
452,2954,21.769989000000002,86.58707,77,0,0,default
24913,631380,19.957993,84.01088,700,0,1,default
21598,604801,19.12291,83.06568,1016,0,1,default
29812,661495,20.871498000000003,85.25146,73,0,1,default
12587,88838,24.91536,84.460365,89,0,0,default
33302,685880,21.587349,86.75787,18,0,1,default
35449,695207,22.354324,88.55966,8,0,1,default
15836,110402,25.689766,86.67568,39,0,0,default
13439,94041,25.102737,84.93297,74,0,0,default
32592,681073,21.449959,84.92654399999999,122,0,1,default
35299,694674,22.299682999999998,88.29382,6,0,1,default
11755,83645,24.727692,84.28314,121,0,0,default
36815,700400,22.899604999999998,87.23048,74,0,1,default
8619,63640,24.001213,84.34222,294,0,0,default
14074,97788,25.236404,86.173546,43,0,0,default
18629,134054,26.538459999999997,84.90343,62,0,0,default
16873,119999,26.035294,85.61233,51,0,0,default
7098,53276,23.622887,84.63759,563,0,0,default
29176,657796,20.761063,84.69025,227,0,1,default
28508,654084,20.650543,83.50874,178,0,1,default
9559,69568,24.216904,84.34222,380,0,0,default
1525,10313,22.04403,85.08066,354,0,0,default
23361,620608,19.624481,82.65216,295,0,1,default
29958,662411,20.899094,85.103775,104,0,1,default
12656,88907,24.91536,86.49846,128,0,0,default
6291,47328,23.406212,84.046844,675,0,0,default
10418,74795,24.405327,85.52372,382,0,0,default
26807,643211,20.318504,86.13759,13,0,1,default
11704,82968,24.700867000000002,86.173546,170,0,0,default
42090,724235,25.352463,87.05325,38,0,1,default
10149,73276,24.351523999999998,84.43083,295,0,0,default
42344,725074,25.43251,88.61874,30,0,1,default
16857,119983,26.035294,85.13973,62,0,0,default
37184,701737,23.035591,88.027985,19,0,1,default
30074,663299,20.926682,84.09949499999999,113,0,1,default
6674,49641,23.48751,86.705215,174,0,0,default
26584,642225,20.290802,83.8632,542,0,1,default
42434,725554,25.485854999999997,87.319084,32,0,1,default
4672,34059,22.917389,86.08493,172,0,0,default
19358,144425,26.907821999999996,84.81482,75,0,0,default
13262,92621,25.049232,86.7643,52,0,0,default
3119,21451,22.45411,85.76002,262,0,0,default
5753,42920,23.243470000000002,85.16926600000001,706,0,0,default
12025,85163,24.781334,85.3465,110,0,0,default
33047,684816,21.559883,83.420135,213,0,1,default
37330,702271,23.089942999999998,88.323364,18,0,1,default
11030,78529,24.53975,86.38031,303,0,0,default
30398,665173,20.98185,84.956085,143,0,1,default
3774,26621,22.645058,85.25788,515,0,0,default
22967,617108,19.513153,84.01088,388,0,1,default
26537,642178,20.290802,82.47493,755,0,1,default
20076,575837,18.171364,81.97279,174,0,1,default
25022,632252,19.985756,83.18383,241,0,1,default
7660,57013,23.758132999999997,85.58279399999999,377,0,0,default
11877,84392,24.754524,84.460365,104,0,0,default
13446,94048,25.102737,85.13973,73,0,0,default
20831,594424,18.787682,82.82938399999999,917,0,1,default
