gid,latitude,longitude,elevation,timezone,config
54274,20.45,83.45,0,5.5,default
54275,20.55,83.45,0,5.5,default
54276,20.65,83.45,0,5.5,default
54277,20.75,83.45,0,5.5,default
54278,20.85,83.45,0,5.5,default
54279,20.95,83.45,0,5.5,default
54280,21.05,83.45,0,5.5,default
54281,21.15,83.45,0,5.5,default
54282,21.25,83.45,0,5.5,default
54283,21.35,83.45,0,5.5,default
54284,21.45,83.45,0,5.5,default
54285,21.55,83.45,0,5.5,default
54310,24.05,83.45,0,5.5,default
54311,24.15,83.45,0,5.5,default
54312,24.25,83.45,0,5.5,default
54313,24.35,83.45,0,5.5,default
54314,24.45,83.45,0,5.5,default
54317,24.75,83.45,0,5.5,default
54318,24.85,83.45,0,5.5,default
54319,24.95,83.45,0,5.5,default
54320,25.05,83.45,0,5.5,default
54321,25.15,83.45,0,5.5,default
54322,25.25,83.45,0,5.5,default
54590,19.05,83.55,0,5.5,default
54591,19.15,83.55,0,5.5,default
54592,19.25,83.55,0,5.5,default
54593,19.35,83.55,0,5.5,default
54594,19.45,83.55,0,5.5,default
54595,19.55,83.55,0,5.5,default
54596,19.65,83.55,0,5.5,default
54597,19.75,83.55,0,5.5,default
54598,19.85,83.55,0,5.5,default
54599,19.95,83.55,0,5.5,default
54600,20.05,83.55,0,5.5,default
54601,20.15,83.55,0,5.5,default
54602,20.25,83.55,0,5.5,default
54603,20.35,83.55,0,5.5,default
54604,20.45,83.55,0,5.5,default
54605,20.55,83.55,0,5.5,default
54606,20.65,83.55,0,5.5,default
54607,20.75,83.55,0,5.5,default
54608,20.85,83.55,0,5.5,default
54609,20.95,83.55,0,5.5,default
54610,21.05,83.55,0,5.5,default
54611,21.15,83.55,0,5.5,default
54612,21.25,83.55,0,5.5,default
54613,21.35,83.55,0,5.5,default
54614,21.45,83.55,0,5.5,default
54615,21.55,83.55,0,5.5,default
54616,21.65,83.55,0,5.5,default
54617,21.75,83.55,0,5.5,default
54619,21.95,83.55,0,5.5,default
54620,22.05,83.55,0,5.5,default
54639,23.95,83.55,0,5.5,default
54640,24.05,83.55,0,5.5,default
54641,24.15,83.55,0,5.5,default
54642,24.25,83.55,0,5.5,default
54643,24.35,83.55,0,5.5,default
54644,24.45,83.55,0,5.5,default
54645,24.55,83.55,0,5.5,default
54646,24.65,83.55,0,5.5,default
54647,24.75,83.55,0,5.5,default
54648,24.85,83.55,0,5.5,default
54649,24.95,83.55,0,5.5,default
54650,25.05,83.55,0,5.5,default
54651,25.15,83.55,0,5.5,default
54652,25.25,83.55,0,5.5,default
54921,19.15,83.65,0,5.5,default
54922,19.25,83.65,0,5.5,default
54923,19.35,83.65,0,5.5,default
54924,19.45,83.65,0,5.5,default
54925,19.55,83.65,0,5.5,default
54926,19.65,83.65,0,5.5,default
54927,19.75,83.65,0,5.5,default
54928,19.85,83.65,0,5.5,default
54929,19.95,83.65,0,5.5,default
54930,20.05,83.65,0,5.5,default
54931,20.15,83.65,0,5.5,default
54932,20.25,83.65,0,5.5,default
54933,20.35,83.65,0,5.5,default
54934,20.45,83.65,0,5.5,default
54935,20.55,83.65,0,5.5,default
54936,20.65,83.65,0,5.5,default
54937,20.75,83.65,0,5.5,default
54938,20.85,83.65,0,5.5,default
54939,20.95,83.65,0,5.5,default
54940,21.05,83.65,0,5.5,default
54941,21.15,83.65,0,5.5,default
54942,21.25,83.65,0,5.5,default
54943,21.35,83.65,0,5.5,default
54944,21.45,83.65,0,5.5,default
54945,21.55,83.65,0,5.5,default
54946,21.65,83.65,0,5.5,default
54947,21.75,83.65,0,5.5,default
54948,21.85,83.65,0,5.5,default
54949,21.95,83.65,0,5.5,default
54950,22.05,83.65,0,5.5,default
54951,22.15,83.65,0,5.5,default
54968,23.85,83.65,0,5.5,default
54969,23.95,83.65,0,5.5,default
54970,24.05,83.65,0,5.5,default
54971,24.15,83.65,0,5.5,default
54972,24.25,83.65,0,5.5,default
54973,24.35,83.65,0,5.5,default
