gid,latitude,longitude,elevation,timezone,config
26815,13.55,75.15,0,5.5,default
26816,13.65,75.15,0,5.5,default
26817,13.75,75.15,0,5.5,default
26818,13.85,75.15,0,5.5,default
26819,13.95,75.15,0,5.5,default
26820,14.05,75.15,0,5.5,default
26821,14.15,75.15,0,5.5,default
26822,14.25,75.15,0,5.5,default
26823,14.35,75.15,0,5.5,default
26824,14.45,75.15,0,5.5,default
26825,14.55,75.15,0,5.5,default
26826,14.65,75.15,0,5.5,default
26827,14.75,75.15,0,5.5,default
26828,14.85,75.15,0,5.5,default
26829,14.95,75.15,0,5.5,default
26830,15.05,75.15,0,5.5,default
26831,15.15,75.15,0,5.5,default
26832,15.25,75.15,0,5.5,default
26833,15.35,75.15,0,5.5,default
26834,15.45,75.15,0,5.5,default
26835,15.55,75.15,0,5.5,default
26836,15.65,75.15,0,5.5,default
26837,15.75,75.15,0,5.5,default
26838,15.85,75.15,0,5.5,default
26839,15.95,75.15,0,5.5,default
26840,16.05,75.15,0,5.5,default
26841,16.15,75.15,0,5.5,default
26842,16.25,75.15,0,5.5,default
26843,16.35,75.15,0,5.5,default
26844,16.45,75.15,0,5.5,default
26845,16.55,75.15,0,5.5,default
26846,16.65,75.15,0,5.5,default
26847,16.75,75.15,0,5.5,default
26848,16.85,75.15,0,5.5,default
27131,12.15,75.25,0,5.5,default
27132,12.25,75.25,0,5.5,default
27133,12.35,75.25,0,5.5,default
27134,12.45,75.25,0,5.5,default
27135,12.55,75.25,0,5.5,default
27136,12.65,75.25,0,5.5,default
27137,12.75,75.25,0,5.5,default
27138,12.85,75.25,0,5.5,default
27139,12.95,75.25,0,5.5,default
27140,13.05,75.25,0,5.5,default
27141,13.15,75.25,0,5.5,default
27142,13.25,75.25,0,5.5,default
27143,13.35,75.25,0,5.5,default
27144,13.45,75.25,0,5.5,default
27145,13.55,75.25,0,5.5,default
27146,13.65,75.25,0,5.5,default
27147,13.75,75.25,0,5.5,default
27148,13.85,75.25,0,5.5,default
27149,13.95,75.25,0,5.5,default
27150,14.05,75.25,0,5.5,default
27151,14.15,75.25,0,5.5,default
27152,14.25,75.25,0,5.5,default
27153,14.35,75.25,0,5.5,default
27154,14.45,75.25,0,5.5,default
27155,14.55,75.25,0,5.5,default
27156,14.65,75.25,0,5.5,default
27157,14.75,75.25,0,5.5,default
27158,14.85,75.25,0,5.5,default
27159,14.95,75.25,0,5.5,default
27160,15.05,75.25,0,5.5,default
27161,15.15,75.25,0,5.5,default
27162,15.25,75.25,0,5.5,default
27163,15.35,75.25,0,5.5,default
27164,15.45,75.25,0,5.5,default
27165,15.55,75.25,0,5.5,default
27166,15.65,75.25,0,5.5,default
27167,15.75,75.25,0,5.5,default
27168,15.85,75.25,0,5.5,default
27169,15.95,75.25,0,5.5,default
27170,16.05,75.25,0,5.5,default
27171,16.15,75.25,0,5.5,default
27172,16.25,75.25,0,5.5,default
27173,16.35,75.25,0,5.5,default
27174,16.45,75.25,0,5.5,default
27175,16.55,75.25,0,5.5,default
27176,16.65,75.25,0,5.5,default
27177,16.75,75.25,0,5.5,default
27178,16.85,75.25,0,5.5,default
27459,11.95,75.35,0,5.5,default
27460,12.05,75.35,0,5.5,default
