gid,latitude,longitude,elevation,timezone,config
81062,26.25,91.55,0,5.5,default
81063,26.35,91.55,0,5.5,default
81064,26.45,91.55,0,5.5,default
81065,26.55,91.55,0,5.5,default
81066,26.65,91.55,0,5.5,default
81067,26.75,91.55,0,5.5,default
81360,23.05,91.65,0,5.5,default
81361,23.15,91.65,0,5.5,default
81362,23.25,91.65,0,5.5,default
81363,23.35,91.65,0,5.5,default
81364,23.45,91.65,0,5.5,default
81365,23.55,91.65,0,5.5,default
81366,23.65,91.65,0,5.5,default
81367,23.75,91.65,0,5.5,default
81368,23.85,91.65,0,5.5,default
81369,23.95,91.65,0,5.5,default
81370,24.05,91.65,0,5.5,default
81371,24.15,91.65,0,5.5,default
81381,25.15,91.65,0,5.5,default
81382,25.25,91.65,0,5.5,default
81383,25.35,91.65,0,5.5,default
81384,25.45,91.65,0,5.5,default
81385,25.55,91.65,0,5.5,default
81386,25.65,91.65,0,5.5,default
81387,25.75,91.65,0,5.5,default
81388,25.85,91.65,0,5.5,default
81389,25.95,91.65,0,5.5,default
81390,26.05,91.65,0,5.5,default
81391,26.15,91.65,0,5.5,default
81392,26.25,91.65,0,5.5,default
81393,26.35,91.65,0,5.5,default
81394,26.45,91.65,0,5.5,default
81395,26.55,91.65,0,5.5,default
81396,26.65,91.65,0,5.5,default
81397,26.75,91.65,0,5.5,default
81405,27.55,91.65,0,5.5,default
81406,27.65,91.65,0,5.5,default
81690,23.05,91.75,0,5.5,default
81691,23.15,91.75,0,5.5,default
81692,23.25,91.75,0,5.5,default
81693,23.35,91.75,0,5.5,default
81694,23.45,91.75,0,5.5,default
81695,23.55,91.75,0,5.5,default
81696,23.65,91.75,0,5.5,default
81697,23.75,91.75,0,5.5,default
81698,23.85,91.75,0,5.5,default
81699,23.95,91.75,0,5.5,default
81700,24.05,91.75,0,5.5,default
81712,25.25,91.75,0,5.5,default
81713,25.35,91.75,0,5.5,default
81714,25.45,91.75,0,5.5,default
81715,25.55,91.75,0,5.5,default
81716,25.65,91.75,0,5.5,default
81717,25.75,91.75,0,5.5,default
81718,25.85,91.75,0,5.5,default
81719,25.95,91.75,0,5.5,default
81720,26.05,91.75,0,5.5,default
81721,26.15,91.75,0,5.5,default
81722,26.25,91.75,0,5.5,default
81723,26.35,91.75,0,5.5,default
81724,26.45,91.75,0,5.5,default
81725,26.55,91.75,0,5.5,default
81726,26.65,91.75,0,5.5,default
81727,26.75,91.75,0,5.5,default
81735,27.55,91.75,0,5.5,default
81736,27.65,91.75,0,5.5,default
81737,27.75,91.75,0,5.5,default
82024,23.45,91.85,0,5.5,default
82025,23.55,91.85,0,5.5,default
82026,23.65,91.85,0,5.5,default
82027,23.75,91.85,0,5.5,default
82028,23.85,91.85,0,5.5,default
82029,23.95,91.85,0,5.5,default
82030,24.05,91.85,0,5.5,default
82031,24.15,91.85,0,5.5,default
82042,25.25,91.85,0,5.5,default
82043,25.35,91.85,0,5.5,default
82044,25.45,91.85,0,5.5,default
82045,25.55,91.85,0,5.5,default
82046,25.65,91.85,0,5.5,default
82047,25.75,91.85,0,5.5,default
82048,25.85,91.85,0,5.5,default
82049,25.95,91.85,0,5.5,default
82050,26.05,91.85,0,5.5,default
82051,26.15,91.85,0,5.5,default
82052,26.25,91.85,0,5.5,default
82053,26.35,91.85,0,5.5,default
82054,26.45,91.85,0,5.5,default
82055,26.55,91.85,0,5.5,default
82056,26.65,91.85,0,5.5,default
82057,26.75,91.85,0,5.5,default
82058,26.85,91.85,0,5.5,default
82065,27.55,91.85,0,5.5,default
82066,27.65,91.85,0,5.5,default
82067,27.75,91.85,0,5.5,default
82355,23.55,91.95,0,5.5,default
82357,23.75,91.95,0,5.5,default
82358,23.85,91.95,0,5.5,default
82359,23.95,91.95,0,5.5,default
82360,24.05,91.95,0,5.5,default
82361,24.15,91.95,0,5.5,default
82362,24.25,91.95,0,5.5,default
82372,25.25,91.95,0,5.5,default
82373,25.35,91.95,0,5.5,default
82374,25.45,91.95,0,5.5,default
82375,25.55,91.95,0,5.5,default
82376,25.65,91.95,0,5.5,default
82377,25.75,91.95,0,5.5,default
82378,25.85,91.95,0,5.5,default
82379,25.95,91.95,0,5.5,default
82380,26.05,91.95,0,5.5,default
82381,26.15,91.95,0,5.5,default
82382,26.25,91.95,0,5.5,default
82383,26.35,91.95,0,5.5,default
82384,26.45,91.95,0,5.5,default
82385,26.55,91.95,0,5.5,default
82386,26.65,91.95,0,5.5,default
82387,26.75,91.95,0,5.5,default
82388,26.85,91.95,0,5.5,default
82395,27.55,91.95,0,5.5,default
82396,27.65,91.95,0,5.5,default
82687,23.75,92.05,0,5.5,default
82688,23.85,92.05,0,5.5,default
82689,23.95,92.05,0,5.5,default
82690,24.05,92.05,0,5.5,default
82691,24.15,92.05,0,5.5,default
82692,24.25,92.05,0,5.5,default
82693,24.35,92.05,0,5.5,default
82702,25.25,92.05,0,5.5,default
82703,25.35,92.05,0,5.5,default
82704,25.45,92.05,0,5.5,default
82705,25.55,92.05,0,5.5,default
82706,25.65,92.05,0,5.5,default
82707,25.75,92.05,0,5.5,default
82708,25.85,92.05,0,5.5,default
82709,25.95,92.05,0,5.5,default
82710,26.05,92.05,0,5.5,default
82711,26.15,92.05,0,5.5,default
82712,26.25,92.05,0,5.5,default
82713,26.35,92.05,0,5.5,default
82714,26.45,92.05,0,5.5,default
82715,26.55,92.05,0,5.5,default
82716,26.65,92.05,0,5.5,default
82717,26.75,92.05,0,5.5,default
82721,27.15,92.05,0,5.5,default
82724,27.45,92.05,0,5.5,default
82725,27.55,92.05,0,5.5,default
82726,27.65,92.05,0,5.5,default
82727,27.75,92.05,0,5.5,default
83017,23.75,92.15,0,5.5,default
83018,23.85,92.15,0,5.5,default
83019,23.95,92.15,0,5.5,default
83020,24.05,92.15,0,5.5,default
83021,24.15,92.15,0,5.5,default
83022,24.25,92.15,0,5.5,default
83023,24.35,92.15,0,5.5,default
83031,25.15,92.15,0,5.5,default
83032,25.25,92.15,0,5.5,default
83033,25.35,92.15,0,5.5,default
83034,25.45,92.15,0,5.5,default
83035,25.55,92.15,0,5.5,default
83036,25.65,92.15,0,5.5,default
83037,25.75,92.15,0,5.5,default
83038,25.85,92.15,0,5.5,default
83039,25.95,92.15,0,5.5,default
83040,26.05,92.15,0,5.5,default
83041,26.15,92.15,0,5.5,default
83042,26.25,92.15,0,5.5,default
83043,26.35,92.15,0,5.5,default
83044,26.45,92.15,0,5.5,default
83045,26.55,92.15,0,5.5,default
83046,26.65,92.15,0,5.5,default
83047,26.75,92.15,0,5.5,default
83048,26.85,92.15,0,5.5,default
83049,26.95,92.15,0,5.5,default
83050,27.05,92.15,0,5.5,default
83051,27.15,92.15,0,5.5,default
83052,27.25,92.15,0,5.5,default
83053,27.35,92.15,0,5.5,default
83054,27.45,92.15,0,5.5,default
83055,27.55,92.15,0,5.5,default
83056,27.65,92.15,0,5.5,default
83057,27.75,92.15,0,5.5,default
83347,23.75,92.25,0,5.5,default
83348,23.85,92.25,0,5.5,default
83349,23.95,92.25,0,5.5,default
83350,24.05,92.25,0,5.5,default
83351,24.15,92.25,0,5.5,default
83352,24.25,92.25,0,5.5,default
83353,24.35,92.25,0,5.5,default
83354,24.45,92.25,0,5.5,default
83355,24.55,92.25,0,5.5,default
83361,25.15,92.25,0,5.5,default
83362,25.25,92.25,0,5.5,default
83363,25.35,92.25,0,5.5,default
83364,25.45,92.25,0,5.5,default
83365,25.55,92.25,0,5.5,default
83366,25.65,92.25,0,5.5,default
83367,25.75,92.25,0,5.5,default
83368,25.85,92.25,0,5.5,default
83369,25.95,92.25,0,5.5,default
83370,26.05,92.25,0,5.5,default
83371,26.15,92.25,0,5.5,default
83372,26.25,92.25,0,5.5,default
83373,26.35,92.25,0,5.5,default
83374,26.45,92.25,0,5.5,default
83375,26.55,92.25,0,5.5,default
83376,26.65,92.25,0,5.5,default
83377,26.75,92.25,0,5.5,default
83378,26.85,92.25,0,5.5,default
83379,26.95,92.25,0,5.5,default
