gid,latitude,longitude,elevation,timezone,config
11080,24.05,70.35,0,5.5,default
11081,24.15,70.35,0,5.5,default
11082,24.25,70.35,0,5.5,default
11083,24.35,70.35,0,5.5,default
11378,20.85,70.45,0,5.5,default
11379,20.95,70.45,0,5.5,default
11380,21.05,70.45,0,5.5,default
11381,21.15,70.45,0,5.5,default
11382,21.25,70.45,0,5.5,default
11383,21.35,70.45,0,5.5,default
11384,21.45,70.45,0,5.5,default
11385,21.55,70.45,0,5.5,default
11386,21.65,70.45,0,5.5,default
11387,21.75,70.45,0,5.5,default
11388,21.85,70.45,0,5.5,default
11389,21.95,70.45,0,5.5,default
11390,22.05,70.45,0,5.5,default
11391,22.15,70.45,0,5.5,default
11392,22.25,70.45,0,5.5,default
11393,22.35,70.45,0,5.5,default
11394,22.45,70.45,0,5.5,default
11395,22.55,70.45,0,5.5,default
11396,22.65,70.45,0,5.5,default
11397,22.75,70.45,0,5.5,default
11398,22.85,70.45,0,5.5,default
11399,22.95,70.45,0,5.5,default
11401,23.15,70.45,0,5.5,default
11402,23.25,70.45,0,5.5,default
11403,23.35,70.45,0,5.5,default
11404,23.45,70.45,0,5.5,default
11405,23.55,70.45,0,5.5,default
11406,23.65,70.45,0,5.5,default
11407,23.75,70.45,0,5.5,default
11408,23.85,70.45,0,5.5,default
11409,23.95,70.45,0,5.5,default
11410,24.05,70.45,0,5.5,default
11411,24.15,70.45,0,5.5,default
11412,24.25,70.45,0,5.5,default
11413,24.35,70.45,0,5.5,default
11708,20.85,70.55,0,5.5,default
11709,20.95,70.55,0,5.5,default
11710,21.05,70.55,0,5.5,default
11711,21.15,70.55,0,5.5,default
11712,21.25,70.55,0,5.5,default
11713,21.35,70.55,0,5.5,default
11714,21.45,70.55,0,5.5,default
11715,21.55,70.55,0,5.5,default
11716,21.65,70.55,0,5.5,default
11717,21.75,70.55,0,5.5,default
11718,21.85,70.55,0,5.5,default
11719,21.95,70.55,0,5.5,default
11720,22.05,70.55,0,5.5,default
11721,22.15,70.55,0,5.5,default
11722,22.25,70.55,0,5.5,default
11723,22.35,70.55,0,5.5,default
11724,22.45,70.55,0,5.5,default
11725,22.55,70.55,0,5.5,default
11726,22.65,70.55,0,5.5,default
11727,22.75,70.55,0,5.5,default
11728,22.85,70.55,0,5.5,default
11729,22.95,70.55,0,5.5,default
11730,23.05,70.55,0,5.5,default
11731,23.15,70.55,0,5.5,default
11732,23.25,70.55,0,5.5,default
11733,23.35,70.55,0,5.5,default
11734,23.45,70.55,0,5.5,default
11735,23.55,70.55,0,5.5,default
11736,23.65,70.55,0,5.5,default
11737,23.75,70.55,0,5.5,default
11738,23.85,70.55,0,5.5,default
11739,23.95,70.55,0,5.5,default
11740,24.05,70.55,0,5.5,default
11741,24.15,70.55,0,5.5,default
11742,24.25,70.55,0,5.5,default
11743,24.35,70.55,0,5.5,default
12038,20.85,70.65,0,5.5,default
12039,20.95,70.65,0,5.5,default
12040,21.05,70.65,0,5.5,default
12041,21.15,70.65,0,5.5,default
12042,21.25,70.65,0,5.5,default
12043,21.35,70.65,0,5.5,default
12044,21.45,70.65,0,5.5,default
12045,21.55,70.65,0,5.5,default
12046,21.65,70.65,0,5.5,default
12047,21.75,70.65,0,5.5,default
12048,21.85,70.65,0,5.5,default
12049,21.95,70.65,0,5.5,default
12050,22.05,70.65,0,5.5,default
12051,22.15,70.65,0,5.5,default
12052,22.25,70.65,0,5.5,default
12053,22.35,70.65,0,5.5,default
12054,22.45,70.65,0,5.5,default
12055,22.55,70.65,0,5.5,default
12056,22.65,70.65,0,5.5,default
12057,22.75,70.65,0,5.5,default
12058,22.85,70.65,0,5.5,default
12059,22.95,70.65,0,5.5,default
12060,23.05,70.65,0,5.5,default
12061,23.15,70.65,0,5.5,default
12062,23.25,70.65,0,5.5,default
12063,23.35,70.65,0,5.5,default
12064,23.45,70.65,0,5.5,default
12065,23.55,70.65,0,5.5,default
12066,23.65,70.65,0,5.5,default
12067,23.75,70.65,0,5.5,default
12068,23.85,70.65,0,5.5,default
12069,23.95,70.65,0,5.5,default
12070,24.05,70.65,0,5.5,default
12071,24.15,70.65,0,5.5,default
12370,21.05,70.75,0,5.5,default
12371,21.15,70.75,0,5.5,default
12372,21.25,70.75,0,5.5,default
12373,21.35,70.75,0,5.5,default
