,gid,latitude,longitude,elevation,timezone,config
556,28487,15.75,75.65,0,5.5,default
557,28488,15.85,75.65,0,5.5,default
558,28489,15.95,75.65,0,5.5,default
559,28490,16.05,75.65,0,5.5,default
560,28491,16.15,75.65,0,5.5,default
561,28492,16.25,75.65,0,5.5,default
562,28493,16.35,75.65,0,5.5,default
563,28494,16.45,75.65,0,5.5,default
564,28495,16.55,75.65,0,5.5,default
565,28496,16.65,75.65,0,5.5,default
566,28497,16.75,75.65,0,5.5,default
567,28498,16.85,75.65,0,5.5,default
568,28499,16.95,75.65,0,5.5,default
569,28501,17.15,75.65,0,5.5,default
570,28503,17.35,75.65,0,5.5,default
571,28504,17.45,75.65,0,5.5,default
572,28773,11.35,75.75,0,5.5,default
573,28774,11.45,75.75,0,5.5,default
574,28775,11.55,75.75,0,5.5,default
575,28776,11.65,75.75,0,5.5,default
576,28777,11.75,75.75,0,5.5,default
577,28778,11.85,75.75,0,5.5,default
578,28779,11.95,75.75,0,5.5,default
579,28780,12.05,75.75,0,5.5,default
580,28781,12.15,75.75,0,5.5,default
581,28782,12.25,75.75,0,5.5,default
582,28783,12.35,75.75,0,5.5,default
583,28784,12.45,75.75,0,5.5,default
584,28785,12.55,75.75,0,5.5,default
585,28786,12.65,75.75,0,5.5,default
586,28787,12.75,75.75,0,5.5,default
587,28788,12.85,75.75,0,5.5,default
588,28789,12.95,75.75,0,5.5,default
589,28790,13.05,75.75,0,5.5,default
590,28791,13.15,75.75,0,5.5,default
591,28792,13.25,75.75,0,5.5,default
592,28793,13.35,75.75,0,5.5,default
593,28794,13.45,75.75,0,5.5,default
594,28795,13.55,75.75,0,5.5,default
595,28796,13.65,75.75,0,5.5,default
596,28797,13.75,75.75,0,5.5,default
597,28798,13.85,75.75,0,5.5,default
598,28799,13.95,75.75,0,5.5,default
599,28800,14.05,75.75,0,5.5,default
600,28801,14.15,75.75,0,5.5,default
601,28802,14.25,75.75,0,5.5,default
602,28803,14.35,75.75,0,5.5,default
603,28804,14.45,75.75,0,5.5,default
604,28805,14.55,75.75,0,5.5,default
605,28806,14.65,75.75,0,5.5,default
606,28807,14.75,75.75,0,5.5,default
607,28808,14.85,75.75,0,5.5,default
608,28809,14.95,75.75,0,5.5,default
609,28810,15.05,75.75,0,5.5,default
610,28811,15.15,75.75,0,5.5,default
611,28812,15.25,75.75,0,5.5,default
612,28813,15.35,75.75,0,5.5,default
613,28814,15.45,75.75,0,5.5,default
614,28815,15.55,75.75,0,5.5,default
615,28816,15.65,75.75,0,5.5,default
616,28817,15.75,75.75,0,5.5,default
617,28818,15.85,75.75,0,5.5,default
618,28819,15.95,75.75,0,5.5,default
619,28820,16.05,75.75,0,5.5,default
620,28821,16.15,75.75,0,5.5,default
621,28822,16.25,75.75,0,5.5,default
622,28823,16.35,75.75,0,5.5,default
623,28824,16.45,75.75,0,5.5,default
624,28825,16.55,75.75,0,5.5,default
625,28826,16.65,75.75,0,5.5,default
626,28827,16.75,75.75,0,5.5,default
627,28828,16.85,75.75,0,5.5,default
628,28829,16.95,75.75,0,5.5,default
629,28830,17.05,75.75,0,5.5,default
630,28831,17.15,75.75,0,5.5,default
631,28832,17.25,75.75,0,5.5,default
632,28833,17.35,75.75,0,5.5,default
633,29100,11.05,75.85,0,5.5,default
634,29101,11.15,75.85,0,5.5,default
635,29102,11.25,75.85,0,5.5,default
636,29103,11.35,75.85,0,5.5,default
637,29104,11.45,75.85,0,5.5,default
638,29105,11.55,75.85,0,5.5,default
639,29106,11.65,75.85,0,5.5,default
640,29107,11.75,75.85,0,5.5,default
641,29108,11.85,75.85,0,5.5,default
642,29109,11.95,75.85,0,5.5,default
643,29110,12.05,75.85,0,5.5,default
644,29111,12.15,75.85,0,5.5,default
