gid,latitude,longitude,elevation,offshore,wrf_region,config
1480,21.71511,86.82337,25,0,0,default
1481,21.71511,86.852905,42,0,0,default
2108,21.742554,83.48563,191,0,0,default
2109,21.742554,83.51517,193,0,0,default
2110,21.742554,83.5447,188,0,0,default
2111,21.742554,83.57424,188,0,0,default
2112,21.742554,83.603775,189,0,0,default
2113,21.742554,83.633316,188,0,0,default
2114,21.742554,83.66285,188,0,0,default
2115,21.742554,83.69239,193,0,0,default
2116,21.742554,83.72193,203,0,0,default
2117,21.742554,83.751465,215,0,0,default
2118,21.742554,83.781006,218,0,0,default
2119,21.742554,83.81054,220,0,0,default
2120,21.742554,83.84008,231,0,0,default
2121,21.742554,83.86961,221,0,0,default
2122,21.742554,83.899155,210,0,0,default
2123,21.742554,83.92869,191,0,0,default
2124,21.742554,83.95823,200,0,0,default
2125,21.742554,83.98776,214,0,0,default
2126,21.742554,84.0173,211,0,0,default
2127,21.742554,84.046844,219,0,0,default
2128,21.742554,84.07638,227,0,0,default
2129,21.742554,84.10592,233,0,0,default
2130,21.742554,84.13545,233,0,0,default
2131,21.742554,84.16499,214,0,0,default
2132,21.742554,84.19453,207,0,0,default
2133,21.742554,84.22407,221,0,0,default
2134,21.742554,84.2536,220,0,0,default
2135,21.742554,84.28314,229,0,0,default
2136,21.742554,84.312675,229,0,0,default
2137,21.742554,84.34222,233,0,0,default
2138,21.742554,84.37175,237,0,0,default
2139,21.742554,84.40129,245,0,0,default
2140,21.742554,84.43083,253,0,0,default
2141,21.742554,84.460365,260,0,0,default
2142,21.742554,84.48991,258,0,0,default
2143,21.742554,84.51944,280,0,0,default
2144,21.742554,84.54898,288,0,0,default
2145,21.742554,84.578514,299,0,0,default
2146,21.742554,84.608055,398,0,0,default
2147,21.742554,84.63759,458,0,0,default
2148,21.742554,84.66713,364,0,0,default
2149,21.742554,84.69667,419,0,0,default
2150,21.742554,84.726204,302,0,0,default
2151,21.742554,84.755745,263,0,0,default
2152,21.742554,84.78528,238,0,0,default
2153,21.742554,84.81482,226,0,0,default
2154,21.742554,84.84435,264,0,0,default
2155,21.742554,84.87389,171,0,0,default
2156,21.742554,84.90343,145,0,0,default
2157,21.742554,84.93297,139,0,0,default
2158,21.742554,84.9625,141,0,0,default
2159,21.742554,84.99204,130,0,0,default
2160,21.742554,85.021576,162,0,0,default
2161,21.742554,85.05112,187,0,0,default
2162,21.742554,85.08066,321,0,0,default
2163,21.742554,85.11019,525,0,0,default
