gid,latitude,longitude,elevation,offshore,wrf_region,config
700839,22.926819,92.45862,189,0,1,default
700840,22.926819,92.48816,84,0,1,default
700841,22.926819,92.51769,87,0,1,default
700842,22.926819,92.54723,67,0,1,default
700843,22.926819,92.57677,540,0,1,default
700844,22.926819,92.60631,126,0,1,default
700845,22.926819,92.63584,191,0,1,default
700846,22.926819,92.66538,309,0,1,default
700847,22.926819,92.694916,560,0,1,default
700848,22.926819,92.72446,520,0,1,default
700849,22.926819,92.754,996,0,1,default
700850,22.926819,92.78353,767,0,1,default
700851,22.926819,92.81307,673,0,1,default
700852,22.926819,92.842606,660,0,1,default
700853,22.926819,92.87215,406,0,1,default
701099,22.954018,92.39954,61,0,1,default
701100,22.954018,92.42908,558,0,1,default
701101,22.954018,92.45862,224,0,1,default
701102,22.954018,92.48816,70,0,1,default
701103,22.954018,92.51769,81,0,1,default
701104,22.954018,92.54723,178,0,1,default
701105,22.954018,92.57677,325,0,1,default
701106,22.954018,92.60631,129,0,1,default
701107,22.954018,92.63584,354,0,1,default
701108,22.954018,92.66538,196,0,1,default
701109,22.954018,92.694916,436,0,1,default
701110,22.954018,92.72446,489,0,1,default
701111,22.954018,92.754,648,0,1,default
701112,22.954018,92.78353,818,0,1,default
701113,22.954018,92.81307,797,0,1,default
701114,22.954018,92.842606,727,0,1,default
701115,22.954018,92.87215,845,0,1,default
701333,22.981216,91.572495,24,0,1,default
701334,22.981216,91.60203,69,0,1,default
701335,22.981216,91.63157,32,0,1,default
701361,22.981216,92.39954,49,0,1,default
701362,22.981216,92.42908,452,0,1,default
701363,22.981216,92.45862,143,0,1,default
701364,22.981216,92.48816,162,0,1,default
701365,22.981216,92.51769,123,0,1,default
701366,22.981216,92.54723,347,0,1,default
701367,22.981216,92.57677,149,0,1,default
701368,22.981216,92.60631,128,0,1,default
701369,22.981216,92.63584,571,0,1,default
701370,22.981216,92.66538,173,0,1,default
701371,22.981216,92.694916,577,0,1,default
701372,22.981216,92.72446,426,0,1,default
701373,22.981216,92.754,642,0,1,default
701374,22.981216,92.78353,890,0,1,default
701375,22.981216,92.81307,805,0,1,default
701376,22.981216,92.842606,631,0,1,default
701377,22.981216,92.87215,520,0,1,default
701595,23.0084,91.572495,37,0,1,default
701596,23.0084,91.60203,77,0,1,default
701597,23.0084,91.63157,67,0,1,default
701598,23.0084,91.6611,14,0,1,default
701599,23.0084,91.69064,28,0,1,default
701600,23.0084,91.72018,31,0,1,default
701623,23.0084,92.39954,51,0,1,default
701624,23.0084,92.42908,254,0,1,default
701625,23.0084,92.45862,174,0,1,default
701626,23.0084,92.48816,67,0,1,default
701627,23.0084,92.51769,232,0,1,default
701628,23.0084,92.54723,612,0,1,default
701629,23.0084,92.57677,114,0,1,default
701630,23.0084,92.60631,175,0,1,default
